Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0,0.00224938009450784,-0.616833446297819,-0.616833446297819,-0.616833446297819,-0.840589293781305
0,0,0,0.00233192164448783,-0.616716586340862,-0.616716586340862,-0.616716586340862,-0.840471376117538
0,0,0,0.00241642988389018,-0.61659689343085,-0.61659689343085,-0.61659689343085,-0.840350560814137
0,0,0,0.00250292627623487,-0.61647433372013,-0.61647433372013,-0.61647433372013,-0.840226810933945
0,0,0,0.00259143220617989,-0.616348873341041,-0.616348873341041,-0.616348873341041,-0.840100089413573
0,0,0,0.00268196897865526,-0.616220478404466,-0.616220478404466,-0.616220478404466,-0.839970359059767
0,0,0,0.0027745578179992,-0.61608911499836,-0.61608911499836,-0.61608911499836,-0.839837582545742
0,0,0,0.00286921986709659,-0.615954749186266,-0.615954749186266,-0.615954749186266,-0.839701722407502
0,0,0,0.00296597618651945,-0.615817347005825,-0.615817347005825,-0.615817347005825,-0.83956274104013
0,0,0,0.00306484775366979,-0.615676874467266,-0.615676874467266,-0.615676874467266,-0.839420600694071
0,0,0,0.00316585546192461,-0.615533297551893,-0.615533297551893,-0.615533297551893,-0.839275263471386
0,0,0,0.00326902011978295,-0.615386582210553,-0.615386582210553,-0.615386582210553,-0.839126691321999
0,0,0,0.00337436245001541,-0.615236694362105,-0.615236694362105,-0.615236694362105,-0.83897484603992
0,0,0,0.00348190308881569,-0.615083599891871,-0.615083599891871,-0.615083599891871,-0.838819689259459
0,0,0,0.00359166258495437,-0.614927264650084,-0.614927264650084,-0.614927264650084,-0.838661182451427
0,0,0,0.00370366139893498,-0.614767654450328,-0.614767654450328,-0.614767654450328,-0.838499286919325
0,0,0,0.00381791990215218,-0.61460473506797,-0.61460473506797,-0.61460473506797,-0.838333963795519
0,0,0,0.00393445837605225,-0.614438472238585,-0.614438472238585,-0.614438472238585,-0.838165174037416
0,0,0,0.00405329701129573,-0.614268831656381,-0.614268831656381,-0.614268831656381,-0.837992878423622
0,0,0,0.00417445590692232,-0.614095778972617,-0.614095778972617,-0.614095778972617,-0.837817037550099
0,0,0,0.00429795506951794,-0.613919279794012,-0.613919279794012,-0.613919279794012,-0.837637611826319
0,0,0,0.00442381441238409,-0.613739299681159,-0.613739299681159,-0.613739299681159,-0.837454561471408
0,0,0,0.00455205375470933,-0.613555804146936,-0.613555804146936,-0.613555804146936,-0.837267846510296
0,0,0,0.00468269282074312,-0.613368758654906,-0.613368758654906,-0.613368758654906,-0.837077426769864
0,0,0,0.00481575123897164,-0.613178128617733,-0.613178128617733,-0.613178128617733,-0.836883261875085
0,0,0,0.00495124854129609,-0.612983879395581,-0.612983879395581,-0.612983879395581,-0.836685311245177
0,0,0,0.00508920416221298,-0.612785976294526,-0.612785976294526,-0.612785976294526,-0.836483534089756
0,0,0,0.00522963743799683,-0.612584384564966,-0.612584384564966,-0.612584384564966,-0.83627788940499
0,0,0,0.00537256760588482,-0.612379069400027,-0.612379069400027,-0.612379069400027,-0.836068335969766
0,0,0,0.00551801380326395,-0.612169995933986,-0.612169995933986,-0.612169995933986,-0.83585483234186
0,0,0,0.00566599506686013,-0.611957129240686,-0.611957129240686,-0.611957129240686,-0.835637336854119
0,0,0,0.00581653033192968,-0.611740434331959,-0.611740434331959,-0.611740434331959,-0.835415807610651
0,0,0,0.00596963843145286,-0.611519876156058,-0.611519876156058,-0.611519876156058,-0.835190202483032
0,0,0,0.00612533809532972,-0.611295419596092,-0.611295419596092,-0.611295419596092,-0.834960479106522
0,0,0,0.00628364794957799,-0.611067029468467,-0.611067029468467,-0.611067029468467,-0.834726594876297
0,0,0,0.00644458651553348,-0.610834670521342,-0.610834670521342,-0.610834670521342,-0.834488506943702
0,0,0,0.00660817220905216,-0.610598307433084,-0.610598307433084,-0.610598307433084,-0.834246172212514
0,0,0,0.00677442333971488,-0.610357904810739,-0.610357904810739,-0.610357904810739,-0.833999547335231
0,0,0,0.00694335811003407,-0.610113427188512,-0.610113427188512,-0.610113427188512,-0.833748588709383
0,0,0,0.0071149946146626,-0.60986483902626,-0.60986483902626,-0.60986483902626,-0.833493252473859
0,0,0,0.00728935083960478,-0.609612104707989,-0.609612104707989,-0.609612104707989,-0.833233494505263
0,0,0,0.00746644466142976,-0.609355188540375,-0.609355188540375,-0.609355188540375,-0.832969270414295
0,0,0,0.00764629384648679,-0.609094054751293,-0.609094054751293,-0.609094054751293,-0.832700535542159
0,0,0,0.00782891605012275,-0.608828667488356,-0.608828667488356,-0.608828667488356,-0.832427244956998
0,0,0,0.00801432881590199,-0.608558990817479,-0.608558990817479,-0.608558990817479,-0.83214935345036
0,0,0,0.00820254957482809,-0.608284988721451,-0.608284988721451,-0.608284988721451,-0.831866815533697
0,0,0,0.00839359564456785,-0.608006625098526,-0.608006625098526,-0.608006625098526,-0.831579585434898
0,0,0,0.00858748422867754,-0.607723863761036,-0.607723863761036,-0.607723863761036,-0.831287617094847
0,0,0,0.00878423241583115,-0.607436668434014,-0.607436668434014,-0.607436668434014,-0.830990864164037
0,0,0,0.0089838571790508,-0.607145002753843,-0.607145002753843,-0.607145002753843,-0.8306892799992
0,0,0,0.00918637537493937,-0.606848830266924,-0.606848830266924,-0.606848830266924,-0.83038281765999
0,0,0,0.00939180374291516,-0.606548114428362,-0.606548114428362,-0.606548114428362,-0.830071429905703
0,0,0,0.00960015890444873,-0.606242818600676,-0.606242818600676,-0.606242818600676,-0.829755069192041
0,0,0,0.00981145736230199,-0.605932906052531,-0.605932906052531,-0.605932906052531,-0.829433687667916
0,0,0,0.0100257154997691,-0.605618339957494,-0.605618339957494,-0.605618339957494,-0.829107237172304
0,0,0,0.0102429495799199,-0.605299083392812,-0.605299083392812,-0.605299083392812,-0.828775669231143
0,0,0,0.010463175744845,-0.604975099338219,-0.604975099338219,-0.604975099338219,-0.828438935054282
0,0,0,0.0106864100149035,-0.604646350674763,-0.604646350674763,-0.604646350674763,-0.828096985532482
0,0,0,0.0109126682879725,-0.604312800183663,-0.604312800183663,-0.604312800183663,-0.82774977123446
0,0,0,0.0111419663386988,-0.603974410545195,-0.603974410545195,-0.603974410545195,-0.827397242403999
0,0,0,0.0113743198177527,-0.603631144337601,-0.603631144337601,-0.603631144337601,-0.827039348957101
0,0,0,0.011609744251084,-0.603282964036035,-0.603282964036035,-0.603282964036035,-0.826676040479208
0,0,0,0.0118482550391799,-0.602929832011527,-0.602929832011527,-0.602929832011527,-0.826307266222471
0,0,0,0.0120898674563256,-0.60257171052999,-0.60257171052999,-0.60257171052999,-0.825932975103086
0,0,0,0.0123345966498663,-0.602208561751249,-0.602208561751249,-0.602208561751249,-0.825553115698687
0,0,0,0.0125824576394716,-0.60184034772811,-0.60184034772811,-0.60184034772811,-0.825167636245802
0,0,0,0.0128334653164023,-0.601467030405451,-0.601467030405451,-0.601467030405451,-0.824776484637378
0,0,0,0.0130876344427789,-0.601088571619361,-0.601088571619361,-0.601088571619361,-0.824379608420369
0,0,0,0.0133449796508527,-0.600704933096302,-0.600704933096302,-0.600704933096302,-0.823976954793387
0,0,0,0.0136055154422784,-0.600316076452307,-0.600316076452307,-0.600316076452307,-0.823568470604432
0,0,0,0.0138692561873896,-0.599921963192226,-0.599921963192226,-0.599921963192226,-0.823154102348686
0,0,0,0.0141362161244756,-0.599522554708993,-0.599522554708993,-0.599522554708993,-0.822733796166377
0,0,0,0.0144064093590614,-0.599117812282938,-0.599117812282938,-0.599117812282938,-0.82230749784073
0,0,0,0.0146798498631887,-0.598707697081143,-0.598707697081143,-0.598707697081143,-0.821875152795975
0,0,0,0.0149565514747,-0.598292170156826,-0.598292170156826,-0.598292170156826,-0.821436706095448
0,0,0,0.0152365278965243,-0.59787119244877,-0.59787119244877,-0.59787119244877,-0.820992102439761
0,0,0,0.0155197926959654,-0.597444724780798,-0.597444724780798,-0.597444724780798,-0.820541286165058
0,0,0,0.0158063593039919,-0.597012727861279,-0.597012727861279,-0.597012727861279,-0.820084201241348
0,0,0,0.0160962410145298,-0.596575162282686,-0.596575162282686,-0.596575162282686,-0.819620791270927
0,0,0,0.0163894509837573,-0.596131988521188,-0.596131988521188,-0.596131988521188,-0.81915099948688
0,0,0,0.0166860022294014,-0.595683166936295,-0.595683166936295,-0.595683166936295,-0.818674768751669
0,0,0,0.0169859076300373,-0.59522865777054,-0.59522865777054,-0.59522865777054,-0.818192041555817
0,0,0,0.0172891799243896,-0.594768421149208,-0.594768421149208,-0.594768421149208,-0.817702760016672
0,0,0,0.017595831710636,-0.594302417080116,-0.594302417080116,-0.594302417080116,-0.817206865877266
0,0,0,0.0179058754457131,-0.593830605453428,-0.593830605453428,-0.593830605453428,-0.816704300505273
0,0,0,0.0182193234446245,-0.593352946041532,-0.593352946041532,-0.593352946041532,-0.816195004892045
0,0,0,0.0185361878797517,-0.592869398498954,-0.592869398498954,-0.592869398498954,-0.815678919651764
0,0,0,0.0188564807801664,-0.592379922362325,-0.592379922362325,-0.592379922362325,-0.815155985020676
0,0,0,0.0191802140309456,-0.591884477050395,-0.591884477050395,-0.591884477050395,-0.814626140856432
0,0,0,0.0195073993724897,-0.591383021864104,-0.591383021864104,-0.591383021864104,-0.814089326637523
0,0,0,0.0198380483998415,-0.59087551598669,-0.59087551598669,-0.59087551598669,-0.813545481462825
0,0,0,0.020172172562009,-0.590361918483868,-0.590361918483868,-0.590361918483868,-0.812994544051239
0,0,0,0.0205097831612898,-0.589842188304041,-0.589842188304041,-0.589842188304041,-0.812436452741445
0,0,0,0.0208508913525984,-0.589316284278577,-0.589316284278577,-0.589316284278577,-0.811871145491749
0,0,0,0.0211955081427953,-0.588784165122136,-0.588784165122136,-0.588784165122136,-0.811298559880056
0,0,0,0.0215436443900196,-0.58824578943305,-0.58824578943305,-0.58824578943305,-0.810718633103933
0,0,0,0.021895310803023,-0.587701115693758,-0.587701115693758,-0.587701115693758,-0.810131301980798
0,0,0,0.022250517940507,-0.587150102271297,-0.587150102271297,-0.587150102271297,-0.809536502948214
0,0,0,0.0226092762104627,-0.586592707417849,-0.586592707417849,-0.586592707417849,-0.808934172064297
0,0,0,0.0229715958695128,-0.586028889271343,-0.586028889271343,-0.586028889271343,-0.808324245008239
0,0,0,0.0233374870222565,-0.585458605856117,-0.585458605856117,-0.585458605856117,-0.807706657080953
0,0,0,0.0237069596206169,-0.584881815083639,-0.584881815083639,-0.584881815083639,-0.807081343205826
0,0,0,0.0240800234631909,-0.584298474753277,-0.584298474753277,-0.584298474753277,-0.8064482379296
0,0,0,0.0244566881946027,-0.58370854255314,-0.58370854255314,-0.58370854255314,-0.805807275423372
0,0,0,0.0248369633048587,-0.583111976060975,-0.583111976060975,-0.583111976060975,-0.805158389483708
0,0,0,0.0252208581287063,-0.582508732745115,-0.582508732745115,-0.582508732745115,-0.804501513533895
0,0,0,0.0256083818449947,-0.581898769965505,-0.581898769965505,-0.581898769965505,-0.803836580625306
0,0,0,0.0259995434760394,-0.58128204497477,-0.58128204497477,-0.58128204497477,-0.803163523438893
0,0,0,0.0263943518869886,-0.58065851491936,-0.58065851491936,-0.58065851491936,-0.802482274286814
0,0,0,0.0267928157851936,-0.580028136840752,-0.580028136840752,-0.580028136840752,-0.80179276511418
0,0,0,0.0271949437195811,-0.57939086767671,-0.57939086767671,-0.57939086767671,-0.801094927500938
0,0,0,0.0276007440800293,-0.578746664262614,-0.578746664262614,-0.578746664262614,-0.800388692663885
0,0,0,0.028010225096747,-0.578095483332856,-0.578095483332856,-0.578095483332856,-0.79967399145881
0,0,0,0.0284233948396549,-0.577437281522286,-0.577437281522286,-0.577437281522286,-0.798950754382772
0,0,0,0.0288402612177715,-0.576772015367743,-0.576772015367743,-0.576772015367743,-0.79821891157652
0,0,0,0.0292608319786009,-0.576099641309632,-0.576099641309632,-0.576099641309632,-0.797478392827036
0,0,0,0.0296851147075245,-0.575420115693581,-0.575420115693581,-0.575420115693581,-0.796729127570228
0,0,0,0.0301131168271959,-0.574733394772153,-0.574733394772153,-0.574733394772153,-0.795971044893751
0,0,0,0.0305448455969391,-0.574039434706634,-0.574039434706634,-0.574039434706634,-0.795204073539977
0,0,0,0.03098030811215,-0.573338191568883,-0.573338191568883,-0.573338191568883,-0.794428141909101
0,0,0,0.0314195113037012,-0.572629621343246,-0.572629621343246,-0.572629621343246,-0.793643178062387
0,0,0,0.031862461937351,-0.571913679928545,-0.571913679928545,-0.571913679928545,-0.792849109725564
0,0,0,0.032309166613155,-0.571190323140131,-0.571190323140131,-0.571190323140131,-0.792045864292357
0,0,0,0.0327596317648821,-0.570459506712008,-0.570459506712008,-0.570459506712008,-0.791233368828173
0,0,0,0.0332138636594336,-0.569721186299016,-0.569721186299016,-0.569721186299016,-0.790411550073926
0,0,0,0.0336718683962664,-0.568975317479102,-0.568975317479102,-0.568975317479102,-0.789580334450009
0,0,0,0.0341336519068196,-0.568221855755638,-0.568221855755638,-0.568221855755638,-0.78873964806042
0,0,0,0.0345992199539457,-0.56746075655983,-0.56746075655983,-0.56746075655983,-0.787889416697035
0,0,0,0.0350685781313447,-0.566691975253178,-0.566691975253178,-0.566691975253178,-0.787029565844025
0,0,0,0.035541731863003,-0.565915467130023,-0.565915467130023,-0.565915467130023,-0.786160020682432
0,0,0,0.0360186864026359,-0.565131187420149,-0.565131187420149,-0.565131187420149,-0.785280706094894
0,0,0,0.0364994468331342,-0.564339091291469,-0.564339091291469,-0.564339091291469,-0.78439154667052
0,0,0,0.0369840180660155,-0.563539133852776,-0.563539133852776,-0.563539133852776,-0.783492466709921
0,0,0,0.037472404840879,-0.562731270156562,-0.562731270156562,-0.562731270156562,-0.782583390230398
0,0,0,0.0379646117248652,-0.561915455201916,-0.561915455201916,-0.561915455201916,-0.781664240971278
0,0,0,0.0384606431121196,-0.561091643937488,-0.561091643937488,-0.561091643937488,-0.780734942399412
0,0,0,0.0389605032232613,-0.560259791264525,-0.560259791264525,-0.560259791264525,-0.779795417714826
0,0,0,0.0394641961048554,-0.559419852039985,-0.559419852039985,-0.559419852039985,-0.778845589856532
0,0,0,0.0399717256288911,-0.558571781079714,-0.558571781079714,-0.558571781079714,-0.777885381508495
0,0,0,0.0404830954922634,-0.557715533161701,-0.557715533161701,-0.557715533161701,-0.776914715105754
0,0,0,0.0409983092162602,-0.556851063029404,-0.556851063029404,-0.556851063029404,-0.775933512840713
0,0,0,0.0415173701460544,-0.55597832539515,-0.55597832539515,-0.55597832539515,-0.774941696669582
0,0,0,0.0420402814502001,-0.555097274943604,-0.555097274943604,-0.555097274943604,-0.773939188318979
0,0,0,0.0425670461201346,-0.554207866335314,-0.554207866335314,-0.554207866335314,-0.772925909292697
0,0,0,0.0430976669696855,-0.553310054210324,-0.553310054210324,-0.553310054210324,-0.77190178087863
0,0,0,0.0436321466345824,-0.552403793191867,-0.552403793191867,-0.552403793191867,-0.770866724155855
0,0,0,0.0441704875719742,-0.551489037890121,-0.551489037890121,-0.551489037890121,-0.769820660001885
0,0,0,0.0447126920599521,-0.55056574290605,-0.55056574290605,-0.55056574290605,-0.768763509100078
0,0,0,0.0452587621970771,-0.549633862835301,-0.549633862835301,-0.549633862835301,-0.767695191947209
0,0,0,0.0458086999019146,-0.548693352272192,-0.548693352272192,-0.548693352272192,-0.766615628861205
0,0,0,0.0463625069125724,-0.547744165813756,-0.547744165813756,-0.547744165813756,-0.765524739989044
0,0,0,0.0469201847862468,-0.54678625806387,-0.54678625806387,-0.54678625806387,-0.764422445314814
0,0,0,0.0474817348987728,-0.545819583637447,-0.545819583637447,-0.545819583637447,-0.763308664667937
0,0,0,0.0480471584441809,-0.544844097164707,-0.544844097164707,-0.544844097164707,-0.76218331773156
0,0,0,0.04861645643426,-0.543859753295514,-0.543859753295514,-0.543859753295514,-0.761046324051098
0,0,0,0.0491896296981259,-0.54286650670379,-0.54286650670379,-0.54286650670379,-0.759897603042954
0,0,0,0.0497666788817964,-0.541864312092,-0.541864312092,-0.541864312092,-0.758737074003394
0,0,0,0.0503476044477726,-0.540853124195703,-0.540853124195703,-0.540853124195703,-0.757564656117582
0,0,0,0.0509324066746268,-0.539832897788181,-0.539832897788181,-0.539832897788181,-0.756380268468789
0,0,0,0.0515210856565961,-0.538803587685133,-0.538803587685133,-0.538803587685133,-0.755183830047754
0,0,0,0.0521136413031838,-0.53776514874945,-0.53776514874945,-0.53776514874945,-0.753975259762216
0,0,0,0.0527100733387664,-0.536717535896045,-0.536717535896045,-0.536717535896045,-0.7527544764466
0,0,0,0.0533103813022082,-0.535660704096767,-0.535660704096767,-0.535660704096767,-0.751521398871871
0,0,0,0.0539145645464822,-0.534594608385377,-0.534594608385377,-0.534594608385377,-0.750275945755548
0,0,0,0.0545226222382984,-0.533519203862597,-0.533519203862597,-0.533519203862597,-0.74901803577188
0,0,0,0.0551345533577392,-0.532434445701228,-0.532434445701228,-0.532434445701228,-0.747747587562181
0,0,0,0.0557503566979017,-0.531340289151334,-0.531340289151334,-0.531340289151334,-0.746464519745325
0,0,0,0.056370030864548,-0.530236689545497,-0.530236689545497,-0.530236689545497,-0.745168750928406
0,0,0,0.056993574275762,-0.529123602304141,-0.529123602304141,-0.529123602304141,-0.743860199717547
0,0,0,0.0576209851616146,-0.528000982940919,-0.528000982940919,-0.528000982940919,-0.742538784728877
0,0,0,0.0582522615638361,-0.526868787068171,-0.526868787068171,-0.526868787068171,-0.741204424599666
0,0,0,0.0588874013354967,-0.52572697040245,-0.52572697040245,-0.52572697040245,-0.739857037999604
0,0,0,0.0595264021406946,-0.524575488770108,-0.524575488770108,-0.524575488770108,-0.738496543642255
0,0,0,0.060169261454252,-0.523414298112951,-0.523414298112951,-0.523414298112951,-0.737122860296648
0,0,0,0.0608159765614198,-0.522243354493964,-0.522243354493964,-0.522243354493964,-0.735735906799038
0,0,0,0.0614665445575901,-0.52106261410309,-0.52106261410309,-0.52106261410309,-0.734335602064813
0,0,0,0.0621209623480169,-0.519872033263083,-0.519872033263083,-0.519872033263083,-0.732921865100547
0,0,0,0.0627792266475456,-0.518671568435415,-0.518671568435415,-0.518671568435415,-0.731494615016221
0,0,0,0.063441333980351,-0.517461176226256,-0.517461176226256,-0.517461176226256,-0.730053771037576
0,0,0,0.0641072806796841,-0.516240813392505,-0.516240813392505,-0.516240813392505,-0.728599252518628
0,0,0,0.0647770628876273,-0.515010436847892,-0.515010436847892,-0.515010436847892,-0.727130978954326
0,0,0,0.065450676554859,-0.513770003669132,-0.513770003669132,-0.513770003669132,-0.725648869993353
0,0,0,0.066128117440427,-0.512519471102149,-0.512519471102149,-0.512519471102149,-0.724152845451081
0,0,0,0.0668093811115311,-0.511258796568347,-0.511258796568347,-0.511258796568347,-0.722642825322657
0,0,0,0.0674944629433154,-0.509987937670949,-0.509987937670949,-0.509987937670949,-0.721118729796243
0,0,0,0.068183358118669,-0.508706852201389,-0.508706852201389,-0.508706852201389,-0.719580479266393
0,0,0,0.0688760616280375,-0.507415498145766,-0.507415498145766,-0.507415498145766,-0.718027994347562
0,0,0,0.0695725682692433,-0.506113833691342,-0.506113833691342,-0.506113833691342,-0.716461195887762
0,0,0,0.0702728726473158,-0.504801817233112,-0.504801817233112,-0.504801817233112,-0.714880004982348
