Time,Acceleration_J1,Acceleration_J2,Acceleration_J3,Acceleration_J4,Acceleration_J5,Acceleration_J6
11.7,0.00261860611579292,0.00261860611579292,0.00261860611579292,0.00261860611579292,0.00261860611579292,0.00261860611579292
11.75,0.00262021406548242,0.00262021406548242,0.00262021406548242,0.00262021406548242,0.00262021406548242,0.00262021406548242
11.8,0.00262171857360713,0.00262171857360713,0.00262171857360713,0.00262171857360713,0.00262171857360713,0.00262171857360713
11.85,0.00262311958077167,0.00262311958077167,0.00262311958077167,0.00262311958077167,0.00262311958077167,0.00262311958077167
11.9,0.00262441703166665,0.00262441703166665,0.00262441703166665,0.00262441703166665,0.00262441703166665,0.00262441703166665
11.95,0.00262561087507095,0.00262561087507095,0.00262561087507095,0.00262561087507095,0.00262561087507095,0.00262561087507095
12,0.00262670106385367,0.00262670106385367,0.00262670106385367,0.00262670106385367,0.00262670106385367,0.00262670106385367
12.05,0.00262768755497601,0.00262768755497601,0.00262768755497601,0.00262768755497601,0.00262768755497601,0.00262768755497601
12.1,0.00262857030949301,0.00262857030949301,0.00262857030949301,0.00262857030949301,0.00262857030949301,0.00262857030949301
12.15,0.00262934929255502,0.00262934929255502,0.00262934929255502,0.00262934929255502,0.00262934929255502,0.00262934929255502
12.2,0.00263002447340913,0.00263002447340913,0.00263002447340913,0.00263002447340913,0.00263002447340913,0.00263002447340913
12.25,0.00263059582540036,0.00263059582540036,0.00263059582540036,0.00263059582540036,0.00263059582540036,0.00263059582540036
12.3,0.00263106332597269,0.00263106332597269,0.00263106332597269,0.00263106332597269,0.00263106332597269,0.00263106332597269
12.35,0.00263142695667002,0.00263142695667002,0.00263142695667002,0.00263142695667002,0.00263142695667002,0.00263142695667002
12.4,0.00263168670313683,0.00263168670313683,0.00263168670313683,0.00263168670313683,0.00263168670313683,0.00263168670313683
12.45,0.00263184255511876,0.00263184255511876,0.00263184255511876,0.00263184255511876,0.00263184255511876,0.00263184255511876
12.5,0.00263189450646306,0.00263189450646306,0.00263189450646306,0.00263189450646306,0.00263189450646306,0.00263189450646306
12.55,0.00263184255511876,0.00263184255511876,0.00263184255511876,0.00263184255511876,0.00263184255511876,0.00263184255511876
12.6,0.00263168670313683,0.00263168670313683,0.00263168670313683,0.00263168670313683,0.00263168670313683,0.00263168670313683
12.65,0.00263142695667002,0.00263142695667002,0.00263142695667002,0.00263142695667002,0.00263142695667002,0.00263142695667002
12.7,0.00263106332597269,0.00263106332597269,0.00263106332597269,0.00263106332597269,0.00263106332597269,0.00263106332597269
12.75,0.00263059582540036,0.00263059582540036,0.00263059582540036,0.00263059582540036,0.00263059582540036,0.00263059582540036
12.8,0.00263002447340913,0.00263002447340913,0.00263002447340913,0.00263002447340913,0.00263002447340913,0.00263002447340913
12.85,0.00262934929255502,0.00262934929255502,0.00262934929255502,0.00262934929255502,0.00262934929255502,0.00262934929255502
12.9,0.00262857030949301,0.00262857030949301,0.00262857030949301,0.00262857030949301,0.00262857030949301,0.00262857030949301
12.95,0.00262768755497601,0.00262768755497601,0.00262768755497601,0.00262768755497601,0.00262768755497601,0.00262768755497601
13,0.00262670106385367,0.00262670106385367,0.00262670106385367,0.00262670106385367,0.00262670106385367,0.00262670106385367
13.05,0.00262561087507095,0.00262561087507095,0.00262561087507095,0.00262561087507095,0.00262561087507095,0.00262561087507095
13.1,0.00262441703166665,0.00262441703166665,0.00262441703166665,0.00262441703166665,0.00262441703166665,0.00262441703166665
13.15,0.00262311958077167,0.00262311958077167,0.00262311958077167,0.00262311958077167,0.00262311958077167,0.00262311958077167
13.2,0.00262171857360713,0.00262171857360713,0.00262171857360713,0.00262171857360713,0.00262171857360713,0.00262171857360713
13.25,0.00262021406548242,0.00262021406548242,0.00262021406548242,0.00262021406548242,0.00262021406548242,0.00262021406548242
13.3,0.00261860611579292,0.00261860611579292,0.00261860611579292,0.00261860611579292,0.00261860611579292,0.00261860611579292
13.35,0.00261689478801774,0.00261689478801774,0.00261689478801774,0.00261689478801774,0.00261689478801774,0.00261689478801774
13.4,0.00261508014971717,0.00261508014971717,0.00261508014971717,0.00261508014971717,0.00261508014971717,0.00261508014971717
13.45,0.00261316227253003,0.00261316227253003,0.00261316227253003,0.00261316227253003,0.00261316227253003,0.00261316227253003
13.5,0.00261114123217081,0.00261114123217081,0.00261114123217081,0.00261114123217081,0.00261114123217081,0.00261114123217081
13.55,0.00260901710842674,0.00260901710842674,0.00260901710842674,0.00260901710842674,0.00260901710842674,0.00260901710842674
13.6,0.00260678998515458,0.00260678998515458,0.00260678998515458,0.00260678998515458,0.00260678998515458,0.00260678998515458
13.65,0.00260445995027735,0.00260445995027735,0.00260445995027735,0.00260445995027735,0.00260445995027735,0.00260445995027735
13.7,0.00260202709578083,0.00260202709578083,0.00260202709578083,0.00260202709578083,0.00260202709578083,0.00260202709578083
13.75,0.00259949151770996,0.00259949151770996,0.00259949151770996,0.00259949151770996,0.00259949151770996,0.00259949151770996
13.8,0.002596853316165,0.002596853316165,0.002596853316165,0.002596853316165,0.002596853316165,0.002596853316165
13.85,0.00259411259529765,0.00259411259529765,0.00259411259529765,0.00259411259529765,0.00259411259529765,0.00259411259529765
13.9,0.00259126946330687,0.00259126946330687,0.00259126946330687,0.00259126946330687,0.00259126946330687,0.00259126946330687
13.95,0.00258832403243464,0.00258832403243464,0.00258832403243464,0.00258832403243464,0.00258832403243464,0.00258832403243464
14,0.00258527641896154,0.00258527641896154,0.00258527641896154,0.00258527641896154,0.00258527641896154,0.00258527641896154
14.05,0.00258212674320211,0.00258212674320211,0.00258212674320211,0.00258212674320211,0.00258212674320211,0.00258212674320211
14.1,0.00257887512950017,0.00257887512950017,0.00257887512950017,0.00257887512950017,0.00257887512950017,0.00257887512950017
14.15,0.00257552170622386,0.00257552170622386,0.00257552170622386,0.00257552170622386,0.00257552170622386,0.00257552170622386
14.2,0.00257206660576059,0.00257206660576059,0.00257206660576059,0.00257206660576059,0.00257206660576059,0.00257206660576059
14.25,0.00256850996451181,0.00256850996451181,0.00256850996451181,0.00256850996451181,0.00256850996451181,0.00256850996451181
14.3,0.00256485192288762,0.00256485192288762,0.00256485192288762,0.00256485192288762,0.00256485192288762,0.00256485192288762
14.35,0.00256109262530124,0.00256109262530124,0.00256109262530124,0.00256109262530124,0.00256109262530124,0.00256109262530124
14.4,0.00255723222016331,0.00255723222016331,0.00255723222016331,0.00255723222016331,0.00255723222016331,0.00255723222016331
14.45,0.00255327085987601,0.00255327085987601,0.00255327085987601,0.00255327085987601,0.00255327085987601,0.00255327085987601
14.5,0.00254920870082707,0.00254920870082707,0.00254920870082707,0.00254920870082707,0.00254920870082707,0.00254920870082707
14.55,0.00254504590338356,0.00254504590338356,0.00254504590338356,0.00254504590338356,0.00254504590338356,0.00254504590338356
14.6,0.0025407826318856,0.0025407826318856,0.0025407826318856,0.0025407826318856,0.0025407826318856,0.0025407826318856
14.65,0.00253641905463985,0.00253641905463985,0.00253641905463985,0.00253641905463985,0.00253641905463985,0.00253641905463985
14.7,0.00253195534391287,0.00253195534391287,0.00253195534391287,0.00253195534391287,0.00253195534391287,0.00253195534391287
14.75,0.00252739167592431,0.00252739167592431,0.00252739167592431,0.00252739167592431,0.00252739167592431,0.00252739167592431
14.8,0.00252272823083997,0.00252272823083997,0.00252272823083997,0.00252272823083997,0.00252272823083997,0.00252272823083997
14.85,0.00251796519276469,0.00251796519276469,0.00251796519276469,0.00251796519276469,0.00251796519276469,0.00251796519276469
14.9,0.00251310274973504,0.00251310274973504,0.00251310274973504,0.00251310274973504,0.00251310274973504,0.00251310274973504
14.95,0.00250814109371195,0.00250814109371195,0.00250814109371195,0.00250814109371195,0.00250814109371195,0.00250814109371195
15,0.00250308042057311,0.00250308042057311,0.00250308042057311,0.00250308042057311,0.00250308042057311,0.00250308042057311
15.05,0.00249792093010522,0.00249792093010522,0.00249792093010522,0.00249792093010522,0.00249792093010522,0.00249792093010522
15.1,0.00249266282599614,0.00249266282599614,0.00249266282599614,0.00249266282599614,0.00249266282599614,0.00249266282599614
15.15,0.00248730631582681,0.00248730631582681,0.00248730631582681,0.00248730631582681,0.00248730631582681,0.00248730631582681
15.2,0.00248185161106309,0.00248185161106309,0.00248185161106309,0.00248185161106309,0.00248185161106309,0.00248185161106309
15.25,0.00247629892704736,0.00247629892704736,0.00247629892704736,0.00247629892704736,0.00247629892704736,0.00247629892704736
15.3,0.00247064848299011,0.00247064848299011,0.00247064848299011,0.00247064848299011,0.00247064848299011,0.00247064848299011
15.35,0.00246490050196117,0.00246490050196117,0.00246490050196117,0.00246490050196117,0.00246490050196117,0.00246490050196117
15.4,0.002459055210881,0.002459055210881,0.002459055210881,0.002459055210881,0.002459055210881,0.002459055210881
15.45,0.00245311284051168,0.00245311284051168,0.00245311284051168,0.00245311284051168,0.00245311284051168,0.00245311284051168
15.5,0.00244707362544782,0.00244707362544782,0.00244707362544782,0.00244707362544782,0.00244707362544782,0.00244707362544782
15.55,0.00244093780410728,0.00244093780410728,0.00244093780410728,0.00244093780410728,0.00244093780410728,0.00244093780410728
15.6,0.0024347056187218,0.0024347056187218,0.0024347056187218,0.0024347056187218,0.0024347056187218,0.0024347056187218
15.65,0.00242837731532737,0.00242837731532737,0.00242837731532737,0.00242837731532737,0.00242837731532737,0.00242837731532737
15.7,0.00242195314375459,0.00242195314375459,0.00242195314375459,0.00242195314375459,0.00242195314375459,0.00242195314375459
15.75,0.00241543335761873,0.00241543335761873,0.00241543335761873,0.00241543335761873,0.00241543335761873,0.00241543335761873
15.8,0.0024088182143098,0.0024088182143098,0.0024088182143098,0.0024088182143098,0.0024088182143098,0.0024088182143098
15.85,0.00240210797498233,0.00240210797498233,0.00240210797498233,0.00240210797498233,0.00240210797498233,0.00240210797498233
15.9,0.00239530290454507,0.00239530290454507,0.00239530290454507,0.00239530290454507,0.00239530290454507,0.00239530290454507
15.95,0.00238840327165056,0.00238840327165056,0.00238840327165056,0.00238840327165056,0.00238840327165056,0.00238840327165056
16,0.00238140934868448,0.00238140934868448,0.00238140934868448,0.00238140934868448,0.00238140934868448,0.00238140934868448
16.05,0.00237432141175494,0.00237432141175494,0.00237432141175494,0.00237432141175494,0.00237432141175494,0.00237432141175494
16.1,0.00236713974068156,0.00236713974068156,0.00236713974068156,0.00236713974068156,0.00236713974068156,0.00236713974068156
16.15,0.0023598646189844,0.0023598646189844,0.0023598646189844,0.0023598646189844,0.0023598646189844,0.0023598646189844
16.2,0.00235249633387283,0.00235249633387283,0.00235249633387283,0.00235249633387283,0.00235249633387283,0.00235249633387283
16.25,0.00234503517623411,0.00234503517623411,0.00234503517623411,0.00234503517623411,0.00234503517623411,0.00234503517623411
16.3,0.00233748144062198,0.00233748144062198,0.00233748144062198,0.00233748144062198,0.00233748144062198,0.00233748144062198
16.35,0.00232983542524498,0.00232983542524498,0.00232983542524498,0.00232983542524498,0.00232983542524498,0.00232983542524498
16.4,0.00232209743195471,0.00232209743195471,0.00232209743195471,0.00232209743195471,0.00232209743195471,0.00232209743195471
16.45,0.00231426776623389,0.00231426776623389,0.00231426776623389,0.00231426776623389,0.00231426776623389,0.00231426776623389
16.5,0.00230634673718433,0.00230634673718433,0.00230634673718433,0.00230634673718433,0.00230634673718433,0.00230634673718433
16.55,0.00229833465751467,0.00229833465751467,0.00229833465751467,0.00229833465751467,0.00229833465751467,0.00229833465751467
16.6,0.00229023184352812,0.00229023184352812,0.00229023184352812,0.00229023184352812,0.00229023184352812,0.00229023184352812
16.65,0.00228203861510989,0.00228203861510989,0.00228203861510989,0.00228203861510989,0.00228203861510989,0.00228203861510989
16.7,0.00227375529571462,0.00227375529571462,0.00227375529571462,0.00227375529571462,0.00227375529571462,0.00227375529571462
16.75,0.00226538221235356,0.00226538221235356,0.00226538221235356,0.00226538221235356,0.00226538221235356,0.00226538221235356
16.8,0.00225691969558171,0.00225691969558171,0.00225691969558171,0.00225691969558171,0.00225691969558171,0.00225691969558171
16.85,0.00224836807948475,0.00224836807948475,0.00224836807948475,0.00224836807948475,0.00224836807948475,0.00224836807948475
16.9,0.00223972770166583,0.00223972770166583,0.00223972770166583,0.00223972770166583,0.00223972770166583,0.00223972770166583
16.95,0.00223099890323227,0.00223099890323227,0.00223099890323227,0.00223099890323227,0.00223099890323227,0.00223099890323227
17,0.0022221820287821,0.0022221820287821,0.0022221820287821,0.0022221820287821,0.0022221820287821,0.0022221820287821
17.05,0.00221327742639042,0.00221327742639042,0.00221327742639042,0.00221327742639042,0.00221327742639042,0.00221327742639042
17.1,0.00220428544759568,0.00220428544759568,0.00220428544759568,0.00220428544759568,0.00220428544759568,0.00220428544759568
17.15,0.00219520644738582,0.00219520644738582,0.00219520644738582,0.00219520644738582,0.00219520644738582,0.00219520644738582
17.2,0.0021860407841842,0.0021860407841842,0.0021860407841842,0.0021860407841842,0.0021860407841842,0.0021860407841842
17.25,0.00217678881983553,0.00217678881983553,0.00217678881983553,0.00217678881983553,0.00217678881983553,0.00217678881983553
17.3,0.00216745091959151,0.00216745091959151,0.00216745091959151,0.00216745091959151,0.00216745091959151,0.00216745091959151
17.35,0.00215802745209645,0.00215802745209645,0.00215802745209645,0.00215802745209645,0.00215802745209645,0.00215802745209645
17.4,0.00214851878937273,0.00214851878937273,0.00214851878937273,0.00214851878937273,0.00214851878937273,0.00214851878937273
17.45,0.00213892530680605,0.00213892530680605,0.00213892530680605,0.00213892530680605,0.00213892530680605,0.00213892530680605
17.5,0.00212924738313068,0.00212924738313068,0.00212924738313068,0.00212924738313068,0.00212924738313068,0.00212924738313068
17.55,0.00211948540041448,0.00211948540041448,0.00211948540041448,0.00211948540041448,0.00211948540041448,0.00211948540041448
17.6,0.00210963974404382,0.00210963974404382,0.00210963974404382,0.00210963974404382,0.00210963974404382,0.00210963974404382
17.65,0.00209971080270834,0.00209971080270834,0.00209971080270834,0.00209971080270834,0.00209971080270834,0.00209971080270834
17.7,0.00208969896838565,0.00208969896838565,0.00208969896838565,0.00208969896838565,0.00208969896838565,0.00208969896838565
17.75,0.00207960463632583,0.00207960463632583,0.00207960463632583,0.00207960463632583,0.00207960463632583,0.00207960463632583
17.8,0.00206942820503582,0.00206942820503582,0.00206942820503582,0.00206942820503582,0.00206942820503582,0.00206942820503582
17.85,0.0020591700762637,0.0020591700762637,0.0020591700762637,0.0020591700762637,0.0020591700762637,0.0020591700762637
17.9,0.00204883065498284,0.00204883065498284,0.00204883065498284,0.00204883065498284,0.00204883065498284,0.00204883065498284
17.95,0.00203841034937587,0.00203841034937587,0.00203841034937587,0.00203841034937587,0.00203841034937587,0.00203841034937587
18,0.00202790957081864,0.00202790957081864,0.00202790957081864,0.00202790957081864,0.00202790957081864,0.00202790957081864
18.05,0.00201732873386388,0.00201732873386388,0.00201732873386388,0.00201732873386388,0.00201732873386388,0.00201732873386388
18.1,0.00200666825622493,0.00200666825622493,0.00200666825622493,0.00200666825622493,0.00200666825622493,0.00200666825622493
18.15,0.00199592855875919,0.00199592855875919,0.00199592855875919,0.00199592855875919,0.00199592855875919,0.00199592855875919
18.2,0.00198511006545153,0.00198511006545153,0.00198511006545153,0.00198511006545153,0.00198511006545153,0.00198511006545153
18.25,0.00197421320339753,0.00197421320339753,0.00197421320339753,0.00197421320339753,0.00197421320339753,0.00197421320339753
18.3,0.00196323840278667,0.00196323840278667,0.00196323840278667,0.00196323840278667,0.00196323840278667,0.00196323840278667
18.35,0.00195218609688526,0.00195218609688526,0.00195218609688526,0.00195218609688526,0.00195218609688526,0.00195218609688526
18.4,0.00194105672201942,0.00194105672201942,0.00194105672201942,0.00194105672201942,0.00194105672201942,0.00194105672201942
18.45,0.00192985071755782,0.00192985071755782,0.00192985071755782,0.00192985071755782,0.00192985071755782,0.00192985071755782
18.5,0.00191856852589433,0.00191856852589433,0.00191856852589433,0.00191856852589433,0.00191856852589433,0.00191856852589433
18.55,0.00190721059243055,0.00190721059243055,0.00190721059243055,0.00190721059243055,0.00190721059243055,0.00190721059243055
18.6,0.00189577736555824,0.00189577736555824,0.00189577736555824,0.00189577736555824,0.00189577736555824,0.00189577736555824
18.65,0.00188426929664164,0.00188426929664164,0.00188426929664164,0.00188426929664164,0.00188426929664164,0.00188426929664164
18.7,0.00187268683999959,0.00187268683999959,0.00187268683999959,0.00187268683999959,0.00187268683999959,0.00187268683999959
18.75,0.00186103045288765,0.00186103045288765,0.00186103045288765,0.00186103045288765,0.00186103045288765,0.00186103045288765
18.8,0.00184930059548002,0.00184930059548002,0.00184930059548002,0.00184930059548002,0.00184930059548002,0.00184930059548002
18.85,0.0018374977308514,0.0018374977308514,0.0018374977308514,0.0018374977308514,0.0018374977308514,0.0018374977308514
18.9,0.00182562232495866,0.00182562232495866,0.00182562232495866,0.00182562232495866,0.00182562232495866,0.00182562232495866
18.95,0.0018136748466225,0.0018136748466225,0.0018136748466225,0.0018136748466225,0.0018136748466225,0.0018136748466225
19,0.0018016557675089,0.0018016557675089,0.0018016557675089,0.0018016557675089,0.0018016557675089,0.0018016557675089
19.05,0.00178956556211053,0.00178956556211053,0.00178956556211053,0.00178956556211053,0.00178956556211053,0.00178956556211053
19.1,0.00177740470772799,0.00177740470772799,0.00177740470772799,0.00177740470772799,0.00177740470772799,0.00177740470772799
19.15,0.001765173684451,0.001765173684451,0.001765173684451,0.001765173684451,0.001765173684451,0.001765173684451
19.2,0.00175287297513941,0.00175287297513941,0.00175287297513941,0.00175287297513941,0.00175287297513941,0.00175287297513941
19.25,0.00174050306540416,0.00174050306540416,0.00174050306540416,0.00174050306540416,0.00174050306540416,0.00174050306540416
19.3,0.0017280644435881,0.0017280644435881,0.0017280644435881,0.0017280644435881,0.0017280644435881,0.0017280644435881
19.35,0.00171555760074673,0.00171555760074673,0.00171555760074673,0.00171555760074673,0.00171555760074673,0.00171555760074673
19.4,0.00170298303062879,0.00170298303062879,0.00170298303062879,0.00170298303062879,0.00170298303062879,0.00170298303062879
19.45,0.00169034122965677,0.00169034122965677,0.00169034122965677,0.00169034122965677,0.00169034122965677,0.00169034122965677
19.5,0.00167763269690734,0.00167763269690734,0.00167763269690734,0.00167763269690734,0.00167763269690734,0.00167763269690734
19.55,0.0016648579340916,0.0016648579340916,0.0016648579340916,0.0016648579340916,0.0016648579340916,0.0016648579340916
19.6,0.00165201744553531,0.00165201744553531,0.00165201744553531,0.00165201744553531,0.00165201744553531,0.00165201744553531
19.65,0.00163911173815898,0.00163911173815898,0.00163911173815898,0.00163911173815898,0.00163911173815898,0.00163911173815898
19.7,0.00162614132145784,0.00162614132145784,0.00162614132145784,0.00162614132145784,0.00162614132145784,0.00162614132145784
19.75,0.00161310670748173,0.00161310670748173,0.00161310670748173,0.00161310670748173,0.00161310670748173,0.00161310670748173
19.8,0.00160000841081488,0.00160000841081488,0.00160000841081488,0.00160000841081488,0.00160000841081488,0.00160000841081488
19.85,0.00158684694855563,0.00158684694855563,0.00158684694855563,0.00158684694855563,0.00158684694855563,0.00158684694855563
19.9,0.00157362284029597,0.00157362284029597,0.00157362284029597,0.00157362284029597,0.00157362284029597,0.00157362284029597
19.95,0.00156033660810105,0.00156033660810105,0.00156033660810105,0.00156033660810105,0.00156033660810105,0.00156033660810105
20,0.00154698877648856,0.00154698877648856,0.00154698877648856,0.00154698877648856,0.00154698877648856,0.00154698877648856
20.05,0.00153357987240805,0.00153357987240805,0.00153357987240805,0.00153357987240805,0.00153357987240805,0.00153357987240805
20.1,0.00152011042522008,0.00152011042522008,0.00152011042522008,0.00152011042522008,0.00152011042522008,0.00152011042522008
20.15,0.00150658096667537,0.00150658096667537,0.00150658096667537,0.00150658096667537,0.00150658096667537,0.00150658096667537
20.2,0.00149299203089378,0.00149299203089378,0.00149299203089378,0.00149299203089378,0.00149299203089378,0.00149299203089378
20.25,0.00147934415434322,0.00147934415434322,0.00147934415434322,0.00147934415434322,0.00147934415434322,0.00147934415434322
20.3,0.00146563787581849,0.00146563787581849,0.00146563787581849,0.00146563787581849,0.00146563787581849,0.00146563787581849
20.35,0.00145187373642,0.00145187373642,0.00145187373642,0.00145187373642,0.00145187373642,0.00145187373642
20.4,0.00143805227953239,0.00143805227953239,0.00143805227953239,0.00143805227953239,0.00143805227953239,0.00143805227953239
20.45,0.00142417405080314,0.00142417405080314,0.00142417405080314,0.00142417405080314,0.00142417405080314,0.00142417405080314
20.5,0.00141023959812093,0.00141023959812093,0.00141023959812093,0.00141023959812093,0.00141023959812093,0.00141023959812093
20.55,0.0013962494715941,0.0013962494715941,0.0013962494715941,0.0013962494715941,0.0013962494715941,0.0013962494715941
20.6,0.0013822042235289,0.0013822042235289,0.0013822042235289,0.0013822042235289,0.0013822042235289,0.0013822042235289
20.65,0.00136810440840767,0.00136810440840767,0.00136810440840767,0.00136810440840767,0.00136810440840767,0.00136810440840767
20.7,0.00135395058286696,0.00135395058286696,0.00135395058286696,0.00135395058286696,0.00135395058286696,0.00135395058286696
20.75,0.00133974330567558,0.00133974330567558,0.00133974330567558,0.00133974330567558,0.00133974330567558,0.00133974330567558
20.8,0.0013254831377125,0.0013254831377125,0.0013254831377125,0.0013254831377125,0.0013254831377125,0.0013254831377125
20.85,0.00131117064194472,0.00131117064194472,0.00131117064194472,0.00131117064194472,0.00131117064194472,0.00131117064194472
20.9,0.00129680638340509,0.00129680638340509,0.00129680638340509,0.00129680638340509,0.00129680638340509,0.00129680638340509
20.95,0.00128239092916994,0.00128239092916994,0.00128239092916994,0.00128239092916994,0.00128239092916994,0.00128239092916994
21,0.0012679248483367,0.0012679248483367,0.0012679248483367,0.0012679248483367,0.0012679248483367,0.0012679248483367
21.05,0.00125340871200148,0.00125340871200148,0.00125340871200148,0.00125340871200148,0.00125340871200148,0.00125340871200148
21.1,0.0012388430932365,0.0012388430932365,0.0012388430932365,0.0012388430932365,0.0012388430932365,0.0012388430932365
21.15,0.00122422856706743,0.00122422856706743,0.00122422856706743,0.00122422856706743,0.00122422856706743,0.00122422856706743
21.2,0.00120956571045075,0.00120956571045075,0.00120956571045075,0.00120956571045075,0.00120956571045075,0.00120956571045075
21.25,0.00119485510225093,0.00119485510225093,0.00119485510225093,0.00119485510225093,0.00119485510225093,0.00119485510225093
21.3,0.00118009732321759,0.00118009732321759,0.00118009732321759,0.00118009732321759,0.00118009732321759,0.00118009732321759
21.35,0.00116529295596259,0.00116529295596259,0.00116529295596259,0.00116529295596259,0.00116529295596259,0.00116529295596259
21.4,0.00115044258493698,0.00115044258493698,0.00115044258493698,0.00115044258493698,0.00115044258493698,0.00115044258493698
21.45,0.00113554679640799,0.00113554679640799,0.00113554679640799,0.00113554679640799,0.00113554679640799,0.00113554679640799
21.5,0.00112060617843585,0.00112060617843585,0.00112060617843585,0.00112060617843585,0.00112060617843585,0.00112060617843585
21.55,0.00110562132085056,0.00110562132085056,0.00110562132085056,0.00110562132085056,0.00110562132085056,0.00110562132085056
21.6,0.00109059281522866,0.00109059281522866,0.00109059281522866,0.00109059281522866,0.00109059281522866,0.00109059281522866
21.65,0.00107552125486981,0.00107552125486981,0.00107552125486981,0.00107552125486981,0.00107552125486981,0.00107552125486981
21.7,0.0010604072347734,0.0010604072347734,0.0010604072347734,0.0010604072347734,0.0010604072347734,0.0010604072347734
21.75,0.00104525135161507,0.00104525135161507,0.00104525135161507,0.00104525135161507,0.00104525135161507,0.00104525135161507
21.8,0.00103005420372314,0.00103005420372314,0.00103005420372314,0.00103005420372314,0.00103005420372314,0.00103005420372314
21.85,0.00101481639105497,0.00101481639105497,0.00101481639105497,0.00101481639105497,0.00101481639105497,0.00101481639105497
21.9,0.000999538515173336,0.000999538515173336,0.000999538515173336,0.000999538515173336,0.000999538515173336,0.000999538515173336
21.95,0.000984221179222604,0.000984221179222604,0.000984221179222604,0.000984221179222604,0.000984221179222604,0.000984221179222604
22,0.000968864987904974,0.000968864987904974,0.000968864987904974,0.000968864987904974,0.000968864987904974,0.000968864987904974
22.05,0.000953470547456583,0.000953470547456583,0.000953470547456583,0.000953470547456583,0.000953470547456583,0.000953470547456583
22.1,0.000938038465623581,0.000938038465623581,0.000938038465623581,0.000938038465623581,0.000938038465623581,0.000938038465623581
22.15,0.000922569351638136,0.000922569351638136,0.000922569351638136,0.000922569351638136,0.000922569351638136,0.000922569351638136
22.2,0.00090706381619438,0.00090706381619438,0.00090706381619438,0.00090706381619438,0.00090706381619438,0.00090706381619438
22.25,0.000891522471424304,0.000891522471424304,0.000891522471424304,0.000891522471424304,0.000891522471424304,0.000891522471424304
22.3,0.000875945930873585,0.000875945930873585,0.000875945930873585,0.000875945930873585,0.000875945930873585,0.000875945930873585
22.35,0.000860334809477376,0.000860334809477376,0.000860334809477376,0.000860334809477376,0.000860334809477376,0.000860334809477376
22.4,0.000844689723536017,0.000844689723536017,0.000844689723536017,0.000844689723536017,0.000844689723536017,0.000844689723536017
22.45,0.000829011290690714,0.000829011290690714,0.000829011290690714,0.000829011290690714,0.000829011290690714,0.000829011290690714
22.5,0.000813300129899149,0.000813300129899149,0.000813300129899149,0.000813300129899149,0.000813300129899149,0.000813300129899149
22.55,0.000797556861411048,0.000797556861411048,0.000797556861411048,0.000797556861411048,0.000797556861411048,0.000797556861411048
22.6,0.000781782106743695,0.000781782106743695,0.000781782106743695,0.000781782106743695,0.000781782106743695,0.000781782106743695
22.65,0.000765976488657394,0.000765976488657394,0.000765976488657394,0.000765976488657394,0.000765976488657394,0.000765976488657394
22.7,0.000750140631130881,0.000750140631130881,0.000750140631130881,0.000750140631130881,0.000750140631130881,0.000750140631130881
22.75,0.0007342751593367,0.0007342751593367,0.0007342751593367,0.0007342751593367,0.0007342751593367,0.0007342751593367
22.8,0.000718380699616507,0.000718380699616507,0.000718380699616507,0.000718380699616507,0.000718380699616507,0.000718380699616507
22.85,0.000702457879456358,0.000702457879456358,0.000702457879456358,0.000702457879456358,0.000702457879456358,0.000702457879456358
22.9,0.000686507327461928,0.000686507327461928,0.000686507327461928,0.000686507327461928,0.000686507327461928,0.000686507327461928
22.95,0.000670529673333699,0.000670529673333699,0.000670529673333699,0.000670529673333699,0.000670529673333699,0.000670529673333699
23,0.000654525547842099,0.000654525547842099,0.000654525547842099,0.000654525547842099,0.000654525547842099,0.000654525547842099
23.05,0.000638495582802596,0.000638495582802596,0.000638495582802596,0.000638495582802596,0.000638495582802596,0.000638495582802596
23.1,0.000622440411050763,0.000622440411050763,0.000622440411050763,0.000622440411050763,0.000622440411050763,0.000622440411050763
23.15,0.000606360666417291,0.000606360666417291,0.000606360666417291,0.000606360666417291,0.000606360666417291,0.000606360666417291
23.2,0.000590256983702964,0.000590256983702964,0.000590256983702964,0.000590256983702964,0.000590256983702964,0.000590256983702964
23.25,0.000574129998653605,0.000574129998653605,0.000574129998653605,0.000574129998653605,0.000574129998653605,0.000574129998653605
23.3,0.000557980347934965,0.000557980347934965,0.000557980347934965,0.000557980347934965,0.000557980347934965,0.000557980347934965
23.35,0.000541808669107604,0.000541808669107604,0.000541808669107604,0.000541808669107604,0.000541808669107604,0.000541808669107604
23.4,0.000525615600601711,0.000525615600601711,0.000525615600601711,0.000525615600601711,0.000525615600601711,0.000525615600601711
23.45,0.000509401781691905,0.000509401781691905,0.000509401781691905,0.000509401781691905,0.000509401781691905,0.000509401781691905
23.5,0.000493167852471995,0.000493167852471995,0.000493167852471995,0.000493167852471995,0.000493167852471995,0.000493167852471995
23.55,0.000476914453829706,0.000476914453829706,0.000476914453829706,0.000476914453829706,0.000476914453829706,0.000476914453829706
23.6,0.000460642227421388,0.000460642227421388,0.000460642227421388,0.000460642227421388,0.000460642227421388,0.000460642227421388
23.65,0.000444351815646678,0.000444351815646678,0.000444351815646678,0.000444351815646678,0.000444351815646678,0.000444351815646678
23.7,0.000428043861623137,0.000428043861623137,0.000428043861623137,0.000428043861623137,0.000428043861623137,0.000428043861623137
