Time,Position_J1,Position_J2,Position_J3,Position_J4,Position_J5,Position_J6
11.85,0.0820748316125136,0.0820748316125136,0.0820748316125136,0.0820748316125136,0.0820748316125136,0.0820748316125136
11.9,0.083039867125765,0.083039867125765,0.083039867125765,0.083039867125765,0.083039867125765,0.083039867125765
11.95,0.0840114636600106,0.0840114636600106,0.0840114636600106,0.0840114636600106,0.0840114636600106,0.0840114636600106
12,0.0849896241998492,0.0849896241998492,0.0849896241998492,0.0849896241998492,0.0849896241998492,0.0849896241998492
12.05,0.0859743514707437,0.0859743514707437,0.0859743514707437,0.0859743514707437,0.0859743514707437,0.0859743514707437
12.1,0.0869656479389138,0.0869656479389138,0.0869656479389138,0.0869656479389138,0.0869656479389138,0.0869656479389138
12.15,0.0879635158112385,0.0879635158112385,0.0879635158112385,0.0879635158112385,0.0879635158112385,0.0879635158112385
12.2,0.0889679570351691,0.0889679570351691,0.0889679570351691,0.0889679570351691,0.0889679570351691,0.0889679570351691
12.25,0.0899789732986521,0.0899789732986521,0.0899789732986521,0.0899789732986521,0.0899789732986521,0.0899789732986521
12.3,0.090996566030063,0.090996566030063,0.090996566030063,0.090996566030063,0.090996566030063,0.090996566030063
12.35,0.0920207363981492,0.0920207363981492,0.0920207363981492,0.0920207363981492,0.0920207363981492,0.0920207363981492
12.4,0.0930514853119844,0.0930514853119844,0.0930514853119844,0.0930514853119844,0.0930514853119844,0.0930514853119844
12.45,0.0940888134209327,0.0940888134209327,0.0940888134209327,0.0940888134209327,0.0940888134209327,0.0940888134209327
12.5,0.0951327211146228,0.0951327211146228,0.0951327211146228,0.0951327211146228,0.0951327211146228,0.0951327211146228
12.55,0.0961832085229327,0.0961832085229327,0.0961832085229327,0.0961832085229327,0.0961832085229327,0.0961832085229327
12.6,0.0972402755159844,0.0972402755159844,0.0972402755159844,0.0972402755159844,0.0972402755159844,0.0972402755159844
12.65,0.0983039217041491,0.0983039217041491,0.0983039217041491,0.0983039217041491,0.0983039217041491,0.0983039217041491
12.7,0.099374146438063,0.099374146438063,0.099374146438063,0.099374146438063,0.099374146438063,0.099374146438063
12.75,0.100450948808652,0.100450948808652,0.100450948808652,0.100450948808652,0.100450948808652,0.100450948808652
12.8,0.101534327647169,0.101534327647169,0.101534327647169,0.101534327647169,0.101534327647169,0.101534327647169
12.85,0.102624281525238,0.102624281525238,0.102624281525238,0.102624281525238,0.102624281525238,0.102624281525238
12.9,0.103720808754914,0.103720808754914,0.103720808754914,0.103720808754914,0.103720808754914,0.103720808754914
12.95,0.104823907388744,0.104823907388744,0.104823907388744,0.104823907388744,0.104823907388744,0.104823907388744
13,0.105933575219849,0.105933575219849,0.105933575219849,0.105933575219849,0.105933575219849,0.105933575219849
13.05,0.107049809782011,0.107049809782011,0.107049809782011,0.107049809782011,0.107049809782011,0.107049809782011
13.1,0.108172608349765,0.108172608349765,0.108172608349765,0.108172608349765,0.108172608349765,0.108172608349765
13.15,0.109301967938514,0.109301967938514,0.109301967938514,0.109301967938514,0.109301967938514,0.109301967938514
13.2,0.11043788530464,0.11043788530464,0.11043788530464,0.11043788530464,0.11043788530464,0.11043788530464
13.25,0.111580356945637,0.111580356945637,0.111580356945637,0.111580356945637,0.111580356945637,0.111580356945637
13.3,0.112729379100248,0.112729379100248,0.112729379100248,0.112729379100248,0.112729379100248,0.112729379100248
13.35,0.113884947748611,0.113884947748611,0.113884947748611,0.113884947748611,0.113884947748611,0.113884947748611
13.4,0.115047058612422,0.115047058612422,0.115047058612422,0.115047058612422,0.115047058612422,0.115047058612422
13.45,0.116215707155098,0.116215707155098,0.116215707155098,0.116215707155098,0.116215707155098,0.116215707155098
13.5,0.117390888581963,0.117390888581963,0.117390888581963,0.117390888581963,0.117390888581963,0.117390888581963
13.55,0.118572597840433,0.118572597840433,0.118572597840433,0.118572597840433,0.118572597840433,0.118572597840433
13.6,0.119760829620216,0.119760829620216,0.119760829620216,0.119760829620216,0.119760829620216,0.119760829620216
13.65,0.120955578353522,0.120955578353522,0.120955578353522,0.120955578353522,0.120955578353522,0.120955578353522
13.7,0.122156838215282,0.122156838215282,0.122156838215282,0.122156838215282,0.122156838215282,0.122156838215282
13.75,0.123364603123381,0.123364603123381,0.123364603123381,0.123364603123381,0.123364603123381,0.123364603123381
13.8,0.124578866738895,0.124578866738895,0.124578866738895,0.124578866738895,0.124578866738895,0.124578866738895
13.85,0.125799622466341,0.125799622466341,0.125799622466341,0.125799622466341,0.125799622466341,0.125799622466341
13.9,0.127026863453939,0.127026863453939,0.127026863453939,0.127026863453939,0.127026863453939,0.127026863453939
13.95,0.128260582593883,0.128260582593883,0.128260582593883,0.128260582593883,0.128260582593883,0.128260582593883
14,0.129500772522621,0.129500772522621,0.129500772522621,0.129500772522621,0.129500772522621,0.129500772522621
14.05,0.130747425621142,0.130747425621142,0.130747425621142,0.130747425621142,0.130747425621142,0.130747425621142
14.1,0.132000534015285,0.132000534015285,0.132000534015285,0.132000534015285,0.132000534015285,0.132000534015285
14.15,0.133260089576041,0.133260089576041,0.133260089576041,0.133260089576041,0.133260089576041,0.133260089576041
14.2,0.134526083919879,0.134526083919879,0.134526083919879,0.134526083919879,0.134526083919879,0.134526083919879
14.25,0.135798508409078,0.135798508409078,0.135798508409078,0.135798508409078,0.135798508409078,0.135798508409078
14.3,0.137077354152063,0.137077354152063,0.137077354152063,0.137077354152063,0.137077354152063,0.137077354152063
14.35,0.13836261200376,0.13836261200376,0.13836261200376,0.13836261200376,0.13836261200376,0.13836261200376
14.4,0.139654272565956,0.139654272565956,0.139654272565956,0.139654272565956,0.139654272565956,0.139654272565956
14.45,0.140952326187671,0.140952326187671,0.140952326187671,0.140952326187671,0.140952326187671,0.140952326187671
14.5,0.142256762965535,0.142256762965535,0.142256762965535,0.142256762965535,0.142256762965535,0.142256762965535
14.55,0.143567572744184,0.143567572744184,0.143567572744184,0.143567572744184,0.143567572744184,0.143567572744184
14.6,0.144884745116661,0.144884745116661,0.144884745116661,0.144884745116661,0.144884745116661,0.144884745116661
14.65,0.14620826942482,0.14620826942482,0.14620826942482,0.14620826942482,0.14620826942482,0.14620826942482
14.7,0.147538134759754,0.147538134759754,0.147538134759754,0.147538134759754,0.147538134759754,0.147538134759754
14.75,0.148874329962223,0.148874329962223,0.148874329962223,0.148874329962223,0.148874329962223,0.148874329962223
14.8,0.150216843623096,0.150216843623096,0.150216843623096,0.150216843623096,0.150216843623096,0.150216843623096
14.85,0.151565664083797,0.151565664083797,0.151565664083797,0.151565664083797,0.151565664083797,0.151565664083797
14.9,0.15292077943677,0.15292077943677,0.15292077943677,0.15292077943677,0.15292077943677,0.15292077943677
14.95,0.154282177525949,0.154282177525949,0.154282177525949,0.154282177525949,0.154282177525949,0.154282177525949
15,0.155649845947232,0.155649845947232,0.155649845947232,0.155649845947232,0.155649845947232,0.155649845947232
15.05,0.157023772048981,0.157023772048981,0.157023772048981,0.157023772048981,0.157023772048981,0.157023772048981
15.1,0.15840394293251,0.15840394293251,0.15840394293251,0.15840394293251,0.15840394293251,0.15840394293251
15.15,0.159790345452603,0.159790345452603,0.159790345452603,0.159790345452603,0.159790345452603,0.159790345452603
15.2,0.161182966218028,0.161182966218028,0.161182966218028,0.161182966218028,0.161182966218028,0.161182966218028
15.25,0.162581791592069,0.162581791592069,0.162581791592069,0.162581791592069,0.162581791592069,0.162581791592069
15.3,0.16398680769306,0.16398680769306,0.16398680769306,0.16398680769306,0.16398680769306,0.16398680769306
15.35,0.165398000394939,0.165398000394939,0.165398000394939,0.165398000394939,0.165398000394939,0.165398000394939
15.4,0.166815355327799,0.166815355327799,0.166815355327799,0.166815355327799,0.166815355327799,0.166815355327799
15.45,0.168238857878462,0.168238857878462,0.168238857878462,0.168238857878462,0.168238857878462,0.168238857878462
15.5,0.16966849319105,0.16966849319105,0.16966849319105,0.16966849319105,0.16966849319105,0.16966849319105
15.55,0.171104246167576,0.171104246167576,0.171104246167576,0.171104246167576,0.171104246167576,0.171104246167576
15.6,0.172546101468536,0.172546101468536,0.172546101468536,0.172546101468536,0.172546101468536,0.172546101468536
15.65,0.173994043513518,0.173994043513518,0.173994043513518,0.173994043513518,0.173994043513518,0.173994043513518
15.7,0.175448056481815,0.175448056481815,0.175448056481815,0.175448056481815,0.175448056481815,0.175448056481815
15.75,0.176908124313053,0.176908124313053,0.176908124313053,0.176908124313053,0.176908124313053,0.176908124313053
15.8,0.178374230707818,0.178374230707818,0.178374230707818,0.178374230707818,0.178374230707818,0.178374230707818
15.85,0.179846359128307,0.179846359128307,0.179846359128307,0.179846359128307,0.179846359128307,0.179846359128307
15.9,0.181324492798978,0.181324492798978,0.181324492798978,0.181324492798978,0.181324492798978,0.181324492798978
15.95,0.182808614707209,0.182808614707209,0.182808614707209,0.182808614707209,0.182808614707209,0.182808614707209
16,0.184298707603975,0.184298707603975,0.184298707603975,0.184298707603975,0.184298707603975,0.184298707603975
16.05,0.185794754004527,0.185794754004527,0.185794754004527,0.185794754004527,0.185794754004527,0.185794754004527
16.1,0.18729673618908,0.18729673618908,0.18729673618908,0.18729673618908,0.18729673618908,0.18729673618908
16.15,0.188804636203516,0.188804636203516,0.188804636203516,0.188804636203516,0.188804636203516,0.188804636203516
16.2,0.190318435860091,0.190318435860091,0.190318435860091,0.190318435860091,0.190318435860091,0.190318435860091
16.25,0.191838116738151,0.191838116738151,0.191838116738151,0.191838116738151,0.191838116738151,0.191838116738151
16.3,0.193363660184865,0.193363660184865,0.193363660184865,0.193363660184865,0.193363660184865,0.193363660184865
16.35,0.194895047315956,0.194895047315956,0.194895047315956,0.194895047315956,0.194895047315956,0.194895047315956
16.4,0.196432259016448,0.196432259016448,0.196432259016448,0.196432259016448,0.196432259016448,0.196432259016448
16.45,0.197975275941421,0.197975275941421,0.197975275941421,0.197975275941421,0.197975275941421,0.197975275941421
16.5,0.199524078516775,0.199524078516775,0.199524078516775,0.199524078516775,0.199524078516775,0.199524078516775
16.55,0.201078646940004,0.201078646940004,0.201078646940004,0.201078646940004,0.201078646940004,0.201078646940004
16.6,0.202638961180973,0.202638961180973,0.202638961180973,0.202638961180973,0.202638961180973,0.202638961180973
16.65,0.204205000982715,0.204205000982715,0.204205000982715,0.204205000982715,0.204205000982715,0.204205000982715
16.7,0.205776745862226,0.205776745862226,0.205776745862226,0.205776745862226,0.205776745862226,0.205776745862226
16.75,0.207354175111275,0.207354175111275,0.207354175111275,0.207354175111275,0.207354175111275,0.207354175111275
16.8,0.208937267797223,0.208937267797223,0.208937267797223,0.208937267797223,0.208937267797223,0.208937267797223
16.85,0.210526002763847,0.210526002763847,0.210526002763847,0.210526002763847,0.210526002763847,0.210526002763847
16.9,0.212120358632179,0.212120358632179,0.212120358632179,0.212120358632179,0.212120358632179,0.212120358632179
16.95,0.213720313801343,0.213720313801343,0.213720313801343,0.213720313801343,0.213720313801343,0.213720313801343
17,0.215325846449416,0.215325846449416,0.215325846449416,0.215325846449416,0.215325846449416,0.215325846449416
17.05,0.216936934534285,0.216936934534285,0.216936934534285,0.216936934534285,0.216936934534285,0.216936934534285
17.1,0.218553555794516,0.218553555794516,0.218553555794516,0.218553555794516,0.218553555794516,0.218553555794516
17.15,0.220175687750236,0.220175687750236,0.220175687750236,0.220175687750236,0.220175687750236,0.220175687750236
17.2,0.22180330770402,0.22180330770402,0.22180330770402,0.22180330770402,0.22180330770402,0.22180330770402
17.25,0.223436392741785,0.223436392741785,0.223436392741785,0.223436392741785,0.223436392741785,0.223436392741785
17.3,0.225074919733697,0.225074919733697,0.225074919733697,0.225074919733697,0.225074919733697,0.225074919733697
17.35,0.226718865335081,0.226718865335081,0.226718865335081,0.226718865335081,0.226718865335081,0.226718865335081
17.4,0.228368205987346,0.228368205987346,0.228368205987346,0.228368205987346,0.228368205987346,0.228368205987346
17.45,0.230022917918913,0.230022917918913,0.230022917918913,0.230022917918913,0.230022917918913,0.230022917918913
17.5,0.231682977146156,0.231682977146156,0.231682977146156,0.231682977146156,0.231682977146156,0.231682977146156
17.55,0.233348359474344,0.233348359474344,0.233348359474344,0.233348359474344,0.233348359474344,0.233348359474344
17.6,0.235019040498601,0.235019040498601,0.235019040498601,0.235019040498601,0.235019040498601,0.235019040498601
17.65,0.236694995604868,0.236694995604868,0.236694995604868,0.236694995604868,0.236694995604868,0.236694995604868
17.7,0.238376199970871,0.238376199970871,0.238376199970871,0.238376199970871,0.238376199970871,0.238376199970871
17.75,0.240062628567109,0.240062628567109,0.240062628567109,0.240062628567109,0.240062628567109,0.240062628567109
17.8,0.241754256157833,0.241754256157833,0.241754256157833,0.241754256157833,0.241754256157833,0.241754256157833
17.85,0.243451057302049,0.243451057302049,0.243451057302049,0.243451057302049,0.243451057302049,0.243451057302049
17.9,0.245153006354521,0.245153006354521,0.245153006354521,0.245153006354521,0.245153006354521,0.245153006354521
17.95,0.246860077466778,0.246860077466778,0.246860077466778,0.246860077466778,0.246860077466778,0.246860077466778
18,0.248572244588144,0.248572244588144,0.248572244588144,0.248572244588144,0.248572244588144,0.248572244588144
18.05,0.250289481466758,0.250289481466758,0.250289481466758,0.250289481466758,0.250289481466758,0.250289481466758
18.1,0.252011761650615,0.252011761650615,0.252011761650615,0.252011761650615,0.252011761650615,0.252011761650615
18.15,0.253739058488609,0.253739058488609,0.253739058488609,0.253739058488609,0.253739058488609,0.253739058488609
18.2,0.255471345131583,0.255471345131583,0.255471345131583,0.255471345131583,0.255471345131583,0.255471345131583
18.25,0.257208594533394,0.257208594533394,0.257208594533394,0.257208594533394,0.257208594533394,0.257208594533394
18.3,0.258950779451976,0.258950779451976,0.258950779451976,0.258950779451976,0.258950779451976,0.258950779451976
18.35,0.260697872450419,0.260697872450419,0.260697872450419,0.260697872450419,0.260697872450419,0.260697872450419
18.4,0.262449845898048,0.262449845898048,0.262449845898048,0.262449845898048,0.262449845898048,0.262449845898048
18.45,0.264206671971517,0.264206671971517,0.264206671971517,0.264206671971517,0.264206671971517,0.264206671971517
18.5,0.265968322655907,0.265968322655907,0.265968322655907,0.265968322655907,0.265968322655907,0.265968322655907
18.55,0.267734769745833,0.267734769745833,0.267734769745833,0.267734769745833,0.267734769745833,0.267734769745833
18.6,0.269505984846554,0.269505984846554,0.269505984846554,0.269505984846554,0.269505984846554,0.269505984846554
18.65,0.271281939375096,0.271281939375096,0.271281939375096,0.271281939375096,0.271281939375096,0.271281939375096
18.7,0.273062604561383,0.273062604561383,0.273062604561383,0.273062604561383,0.273062604561383,0.273062604561383
18.75,0.274847951449367,0.274847951449367,0.274847951449367,0.274847951449367,0.274847951449367,0.274847951449367
18.8,0.276637950898177,0.276637950898177,0.276637950898177,0.276637950898177,0.276637950898177,0.276637950898177
18.85,0.278432573583267,0.278432573583267,0.278432573583267,0.278432573583267,0.278432573583267,0.278432573583267
18.9,0.28023178999757,0.28023178999757,0.28023178999757,0.28023178999757,0.28023178999757,0.28023178999757
18.95,0.282035570452671,0.282035570452671,0.282035570452671,0.282035570452671,0.282035570452671,0.282035570452671
19,0.283843885079971,0.283843885079971,0.283843885079971,0.283843885079971,0.283843885079971,0.283843885079971
19.05,0.285656703831872,0.285656703831872,0.285656703831872,0.285656703831872,0.285656703831872,0.285656703831872
19.1,0.28747399648296,0.28747399648296,0.28747399648296,0.28747399648296,0.28747399648296,0.28747399648296
19.15,0.289295732631199,0.289295732631199,0.289295732631199,0.289295732631199,0.289295732631199,0.289295732631199
19.2,0.291121881699131,0.291121881699131,0.291121881699131,0.291121881699131,0.291121881699131,0.291121881699131
19.25,0.292952412935084,0.292952412935084,0.292952412935084,0.292952412935084,0.292952412935084,0.292952412935084
19.3,0.294787295414385,0.294787295414385,0.294787295414385,0.294787295414385,0.294787295414385,0.294787295414385
19.35,0.296626498040583,0.296626498040583,0.296626498040583,0.296626498040583,0.296626498040583,0.296626498040583
19.4,0.298469989546672,0.298469989546672,0.298469989546672,0.298469989546672,0.298469989546672,0.298469989546672
19.45,0.300317738496332,0.300317738496332,0.300317738496332,0.300317738496332,0.300317738496332,0.300317738496332
19.5,0.302169713285163,0.302169713285163,0.302169713285163,0.302169713285163,0.302169713285163,0.302169713285163
19.55,0.304025882141939,0.304025882141939,0.304025882141939,0.304025882141939,0.304025882141939,0.304025882141939
19.6,0.305886213129857,0.305886213129857,0.305886213129857,0.305886213129857,0.305886213129857,0.305886213129857
19.65,0.307750674147801,0.307750674147801,0.307750674147801,0.307750674147801,0.307750674147801,0.307750674147801
19.7,0.30961923293161,0.30961923293161,0.30961923293161,0.30961923293161,0.30961923293161,0.30961923293161
19.75,0.311491857055348,0.311491857055348,0.311491857055348,0.311491857055348,0.311491857055348,0.311491857055348
19.8,0.313368513932588,0.313368513932588,0.313368513932588,0.313368513932588,0.313368513932588,0.313368513932588
19.85,0.315249170817695,0.315249170817695,0.315249170817695,0.315249170817695,0.315249170817695,0.315249170817695
19.9,0.317133794807122,0.317133794807122,0.317133794807122,0.317133794807122,0.317133794807122,0.317133794807122
19.95,0.319022352840707,0.319022352840707,0.319022352840707,0.319022352840707,0.319022352840707,0.319022352840707
20,0.320914811702979,0.320914811702979,0.320914811702979,0.320914811702979,0.320914811702979,0.320914811702979
20.05,0.322811138024469,0.322811138024469,0.322811138024469,0.322811138024469,0.322811138024469,0.322811138024469
20.1,0.324711298283027,0.324711298283027,0.324711298283027,0.324711298283027,0.324711298283027,0.324711298283027
20.15,0.326615258805146,0.326615258805146,0.326615258805146,0.326615258805146,0.326615258805146,0.326615258805146
20.2,0.32852298576729,0.32852298576729,0.32852298576729,0.32852298576729,0.32852298576729,0.32852298576729
20.25,0.330434445197232,0.330434445197232,0.330434445197232,0.330434445197232,0.330434445197232,0.330434445197232
20.3,0.332349602975393,0.332349602975393,0.332349602975393,0.332349602975393,0.332349602975393,0.332349602975393
20.35,0.334268424836189,0.334268424836189,0.334268424836189,0.334268424836189,0.334268424836189,0.334268424836189
20.4,0.336190876369385,0.336190876369385,0.336190876369385,0.336190876369385,0.336190876369385,0.336190876369385
20.45,0.338116923021452,0.338116923021452,0.338116923021452,0.338116923021452,0.338116923021452,0.338116923021452
20.5,0.340046530096933,0.340046530096933,0.340046530096933,0.340046530096933,0.340046530096933,0.340046530096933
20.55,0.34197966275981,0.34197966275981,0.34197966275981,0.34197966275981,0.34197966275981,0.34197966275981
20.6,0.343916286034883,0.343916286034883,0.343916286034883,0.343916286034883,0.343916286034883,0.343916286034883
20.65,0.345856364809147,0.345856364809147,0.345856364809147,0.345856364809147,0.345856364809147,0.345856364809147
20.7,0.347799863833179,0.347799863833179,0.347799863833179,0.347799863833179,0.347799863833179,0.347799863833179
20.75,0.349746747722533,0.349746747722533,0.349746747722533,0.349746747722533,0.349746747722533,0.349746747722533
20.8,0.351696980959131,0.351696980959131,0.351696980959131,0.351696980959131,0.351696980959131,0.351696980959131
20.85,0.353650527892673,0.353650527892673,0.353650527892673,0.353650527892673,0.353650527892673,0.353650527892673
20.9,0.355607352742035,0.355607352742035,0.355607352742035,0.355607352742035,0.355607352742035,0.355607352742035
20.95,0.357567419596691,0.357567419596691,0.357567419596691,0.357567419596691,0.357567419596691,0.357567419596691
21,0.359530692418121,0.359530692418121,0.359530692418121,0.359530692418121,0.359530692418121,0.359530692418121
21.05,0.361497135041245,0.361497135041245,0.361497135041245,0.361497135041245,0.361497135041245,0.361497135041245
21.1,0.363466711175839,0.363466711175839,0.363466711175839,0.363466711175839,0.363466711175839,0.363466711175839
21.15,0.365439384407978,0.365439384407978,0.365439384407978,0.365439384407978,0.365439384407978,0.365439384407978
21.2,0.367415118201466,0.367415118201466,0.367415118201466,0.367415118201466,0.367415118201466,0.367415118201466
21.25,0.369393875899281,0.369393875899281,0.369393875899281,0.369393875899281,0.369393875899281,0.369393875899281
21.3,0.371375620725024,0.371375620725024,0.371375620725024,0.371375620725024,0.371375620725024,0.371375620725024
21.35,0.37336031578437,0.37336031578437,0.37336031578437,0.37336031578437,0.37336031578437,0.37336031578437
21.4,0.375347924066522,0.375347924066522,0.375347924066522,0.375347924066522,0.375347924066522,0.375347924066522
21.45,0.377338408445674,0.377338408445674,0.377338408445674,0.377338408445674,0.377338408445674,0.377338408445674
21.5,0.379331731682477,0.379331731682477,0.379331731682477,0.379331731682477,0.379331731682477,0.379331731682477
21.55,0.38132785642551,0.38132785642551,0.38132785642551,0.38132785642551,0.38132785642551,0.38132785642551
21.6,0.383326745212752,0.383326745212752,0.383326745212752,0.383326745212752,0.383326745212752,0.383326745212752
21.65,0.385328360473062,0.385328360473062,0.385328360473062,0.385328360473062,0.385328360473062,0.385328360473062
21.7,0.387332664527663,0.387332664527663,0.387332664527663,0.387332664527663,0.387332664527663,0.387332664527663
21.75,0.38933961959163,0.38933961959163,0.38933961959163,0.38933961959163,0.38933961959163,0.38933961959163
21.8,0.391349187775379,0.391349187775379,0.391349187775379,0.391349187775379,0.391349187775379,0.391349187775379
21.85,0.393361331086165,0.393361331086165,0.393361331086165,0.393361331086165,0.393361331086165,0.393361331086165
21.9,0.395376011429583,0.395376011429583,0.395376011429583,0.395376011429583,0.395376011429583,0.395376011429583
21.95,0.397393190611068,0.397393190611068,0.397393190611068,0.397393190611068,0.397393190611068,0.397393190611068
22,0.399412830337405,0.399412830337405,0.399412830337405,0.399412830337405,0.399412830337405,0.399412830337405
22.05,0.401434892218245,0.401434892218245,0.401434892218245,0.401434892218245,0.401434892218245,0.401434892218245
22.1,0.40345933776761,0.40345933776761,0.40345933776761,0.40345933776761,0.40345933776761,0.40345933776761
22.15,0.405486128405425,0.405486128405425,0.405486128405425,0.405486128405425,0.405486128405425,0.405486128405425
22.2,0.407515225459031,0.407515225459031,0.407515225459031,0.407515225459031,0.407515225459031,0.407515225459031
22.25,0.409546590164717,0.409546590164717,0.409546590164717,0.409546590164717,0.409546590164717,0.409546590164717
22.3,0.411580183669249,0.411580183669249,0.411580183669249,0.411580183669249,0.411580183669249,0.411580183669249
22.35,0.413615967031405,0.413615967031405,0.413615967031405,0.413615967031405,0.413615967031405,0.413615967031405
22.4,0.415653901223507,0.415653901223507,0.415653901223507,0.415653901223507,0.415653901223507,0.415653901223507
22.45,0.417693947132972,0.417693947132972,0.417693947132972,0.417693947132972,0.417693947132972,0.417693947132972
22.5,0.419736065563845,0.419736065563845,0.419736065563845,0.419736065563845,0.419736065563845,0.419736065563845
22.55,0.421780217238353,0.421780217238353,0.421780217238353,0.421780217238353,0.421780217238353,0.421780217238353
22.6,0.423826362798455,0.423826362798455,0.423826362798455,0.423826362798455,0.423826362798455,0.423826362798455
22.65,0.425874462807395,0.425874462807395,0.425874462807395,0.425874462807395,0.425874462807395,0.425874462807395
22.7,0.427924477751256,0.427924477751256,0.427924477751256,0.427924477751256,0.427924477751256,0.427924477751256
22.75,0.429976368040525,0.429976368040525,0.429976368040525,0.429976368040525,0.429976368040525,0.429976368040525
22.8,0.432030094011653,0.432030094011653,0.432030094011653,0.432030094011653,0.432030094011653,0.432030094011653
22.85,0.434085615928622,0.434085615928622,0.434085615928622,0.434085615928622,0.434085615928622,0.434085615928622
22.9,0.436142893984512,0.436142893984512,0.436142893984512,0.436142893984512,0.436142893984512,0.436142893984512
22.95,0.438201888303075,0.438201888303075,0.438201888303075,0.438201888303075,0.438201888303075,0.438201888303075
23,0.440262558940306,0.440262558940306,0.440262558940306,0.440262558940306,0.440262558940306,0.440262558940306
23.05,0.442324865886023,0.442324865886023,0.442324865886023,0.442324865886023,0.442324865886023,0.442324865886023
23.1,0.444388769065446,0.444388769065446,0.444388769065446,0.444388769065446,0.444388769065446,0.444388769065446
23.15,0.446454228340777,0.446454228340777,0.446454228340777,0.446454228340777,0.446454228340777,0.446454228340777
23.2,0.448521203512787,0.448521203512787,0.448521203512787,0.448521203512787,0.448521203512787,0.448521203512787
23.25,0.450589654322402,0.450589654322402,0.450589654322402,0.450589654322402,0.450589654322402,0.450589654322402
23.3,0.452659540452291,0.452659540452291,0.452659540452291,0.452659540452291,0.452659540452291,0.452659540452291
23.35,0.454730821528461,0.454730821528461,0.454730821528461,0.454730821528461,0.454730821528461,0.454730821528461
23.4,0.456803457121848,0.456803457121848,0.456803457121848,0.456803457121848,0.456803457121848,0.456803457121848
23.45,0.458877406749913,0.458877406749913,0.458877406749913,0.458877406749913,0.458877406749913,0.458877406749913
23.5,0.460952629878242,0.460952629878242,0.460952629878242,0.460952629878242,0.460952629878242,0.460952629878242
23.55,0.463029085922147,0.463029085922147,0.463029085922147,0.463029085922147,0.463029085922147,0.463029085922147
23.6,0.465106734248264,0.465106734248264,0.465106734248264,0.465106734248264,0.465106734248264,0.465106734248264
23.65,0.46718553417616,0.46718553417616,0.46718553417616,0.46718553417616,0.46718553417616,0.46718553417616
23.7,0.469265444979942,0.469265444979942,0.469265444979942,0.469265444979942,0.469265444979942,0.469265444979942
23.75,0.471346425889856,0.471346425889856,0.471346425889856,0.471346425889856,0.471346425889856,0.471346425889856
23.8,0.473428436093908,0.473428436093908,0.473428436093908,0.473428436093908,0.473428436093908,0.473428436093908
23.85,0.475511434739464,0.475511434739464,0.475511434739464,0.475511434739464,0.475511434739464,0.475511434739464
23.9,0.477595380934872,0.477595380934872,0.477595380934872,0.477595380934872,0.477595380934872,0.477595380934872
23.95,0.47968023375107,0.47968023375107,0.47968023375107,0.47968023375107,0.47968023375107,0.47968023375107
24,0.481765952223204,0.481765952223204,0.481765952223204,0.481765952223204,0.481765952223204,0.481765952223204
24.05,0.483852495352248,0.483852495352248,0.483852495352248,0.483852495352248,0.483852495352248,0.483852495352248
24.1,0.485939822106618,0.485939822106618,0.485939822106618,0.485939822106618,0.485939822106618,0.485939822106618
24.15,0.488027891423793,0.488027891423793,0.488027891423793,0.488027891423793,0.488027891423793,0.488027891423793
24.2,0.490116662211938,0.490116662211938,0.490116662211938,0.490116662211938,0.490116662211938,0.490116662211938
24.25,0.492206093351526,0.492206093351526,0.492206093351526,0.492206093351526,0.492206093351526,0.492206093351526
24.3,0.494296143696958,0.494296143696958,0.494296143696958,0.494296143696958,0.494296143696958,0.494296143696958
24.35,0.496386772078193,0.496386772078193,0.496386772078193,0.496386772078193,0.496386772078193,0.496386772078193
24.4,0.498477937302368,0.498477937302368,0.498477937302368,0.498477937302368,0.498477937302368,0.498477937302368
24.45,0.500569598155427,0.500569598155427,0.500569598155427,0.500569598155427,0.500569598155427,0.500569598155427
24.5,0.502661713403746,0.502661713403746,0.502661713403746,0.502661713403746,0.502661713403746,0.502661713403746
24.55,0.504754241795764,0.504754241795764,0.504754241795764,0.504754241795764,0.504754241795764,0.504754241795764
24.6,0.506847142063611,0.506847142063611,0.506847142063611,0.506847142063611,0.506847142063611,0.506847142063611
24.65,0.508940372924732,0.508940372924732,0.508940372924732,0.508940372924732,0.508940372924732,0.508940372924732
24.7,0.511033893083524,0.511033893083524,0.511033893083524,0.511033893083524,0.511033893083524,0.511033893083524
24.75,0.513127661232962,0.513127661232962,0.513127661232962,0.513127661232962,0.513127661232962,0.513127661232962
24.8,0.51522163605623,0.51522163605623,0.51522163605623,0.51522163605623,0.51522163605623,0.51522163605623
24.85,0.517315776228355,0.517315776228355,0.517315776228355,0.517315776228355,0.517315776228355,0.517315776228355
24.9,0.519410040417835,0.519410040417835,0.519410040417835,0.519410040417835,0.519410040417835,0.519410040417835
24.95,0.52150438728827,0.52150438728827,0.52150438728827,0.52150438728827,0.52150438728827,0.52150438728827
25,0.5235987755,0.5235987755,0.5235987755,0.5235987755,0.5235987755,0.5235987755
25.05,0.52569316371173,0.52569316371173,0.52569316371173,0.52569316371173,0.52569316371173,0.52569316371173
25.1,0.527787510582166,0.527787510582166,0.527787510582166,0.527787510582166,0.527787510582166,0.527787510582166
25.15,0.529881774771645,0.529881774771645,0.529881774771645,0.529881774771645,0.529881774771645,0.529881774771645
