Joint1,Joint2,Joint3,Joint4,Joint5,Joint6,Joint7,Joint8
0,0,0.0142445204696318,0.0615773436696743,0.0786959462938376,0.0786959462938376,0.0786959462938376,0.0814636349836413
0,0,0.0144141475332543,0.0623070050369435,0.0797192596756413,0.0797192596756413,0.0797192596756413,0.0825523989413466
0,0,0.014584936930278,0.0630415362284183,0.0807515337173074,0.0807515337173074,0.0807515337173074,0.0836513135701422
0,0,0.0147568889094378,0.0637809340709808,0.0817928059829718,0.0817928059829718,0.0817928059829718,0.084760430243059
0,0,0.0149300036645389,0.0645251950713641,0.0828431138151572,0.0828431138151572,0.0828431138151572,0.0858798001191941
0,0,0.0151042813343318,0.0652743154146548,0.0839024943273569,0.0839024943273569,0.0839024943273569,0.0870094741328752
0,0,0.015279722002388,0.0660282909628064,0.0849709843965251,0.0849709843965251,0.0849709843965251,0.0881495029826709
0,0,0.0154563256969788,0.0667871172531649,0.0860486206554786,0.0860486206554786,0.0860486206554786,0.0892999371202488
0,0,0.0156340923909551,0.0675507894970042,0.0871354394852072,0.0871354394852072,0.0871354394852072,0.0904608267390796
0,0,0.0158130220016299,0.0683193025780757,0.0882314770070953,0.0882314770070953,0.0882314770070953,0.0916322217629915
0,0,0.0159931143906625,0.0690926510511698,0.089336769075055,0.089336769075055,0.089336769075055,0.0928141718345729
0,0,0.0161743693639447,0.0698708291406897,0.090451351267571,0.090451351267571,0.090451351267571,0.0940067263034252
0,0,0.0163567866714895,0.0706538307392409,0.0915752588796602,0.0915752588796602,0.0915752588796602,0.0952099342142684
0,0,0.0165403660073218,0.0714416494062328,0.0927085269147431,0.0927085269147431,0.0927085269147431,0.0964238442948974
0,0,0.0167251070093705,0.0722342783664959,0.0938511900764323,0.0938511900764323,0.0938511900764323,0.0976485049439935
0,0,0.0169110092593644,0.0730317105089148,0.0950032827602359,0.0950032827602359,0.0950032827602359,0.0988839642187901
0,0,0.0170980722827286,0.0738339383850755,0.0961648390451788,0.0961648390451788,0.0961648390451788,0.100130269822595
0,0,0.0172862955484844,0.0746409542079301,0.0973358926853408,0.0973358926853408,0.0973358926853408,0.101387469092168
0,0,0.0174756784691508,0.0754527498504773,0.0985164771013157,0.0985164771013157,0.0985164771013157,0.102655608984965
0,0,0.017666220400649,0.0762693168444611,0.0997066253715888,0.0997066253715888,0.0997066253715888,0.10393473606623
0,0,0.0178579206422084,0.0770906463790862,0.100906370223838,0.100906370223838,0.100906370223838,0.105224896495964
0,0,0.0180507784362756,0.0779167292997528,0.102115744026155,0.102115744026155,0.102115744026155,0.106526136015745
0,0,0.018244792968426,0.0787475561068096,0.103334778778194,0.103334778778194,0.103334778778194,0.107838499935424
0,0,0.018439963367277,0.079583116954326,0.104563506102243,0.104563506102243,0.104563506102243,0.109162033119677
0,0,0.0186362887044051,0.0804234016488849,0.105801957234222,0.105801957234222,0.105801957234222,0.110496779974443
0,0,0.0188337679942637,0.0812683996483955,0.107050163014612,0.107050163014612,0.107050163014612,0.111842784433214
0,0,0.0190324001941053,0.0821181000609273,0.108308153879309,0.108308153879309,0.108308153879309,0.113200089943212
0,0,0.0192321842039052,0.0829724916435655,0.109575959850412,0.109575959850412,0.109575959850412,0.114568739451441
0,0,0.0194331188662882,0.083831562801289,0.110853610526944,0.110853610526944,0.110853610526944,0.115948775390606
0,0,0.0196352029664577,0.0846953015858707,0.112141135075505,0.112141135075505,0.112141135075505,0.117340239664926
0,0,0.0198384352321281,0.085563695694801,0.113438562220862,0.113438562220862,0.113438562220862,0.118743173635819
0,0,0.0200428143334593,0.0864367324702354,0.114745920236477,0.114745920236477,0.114745920236477,0.120157618107479
0,0,0.0202483388829946,0.0873143988979669,0.116063236934969,0.116063236934969,0.116063236934969,0.121583613312334
0,0,0.0204550074356007,0.0881966816064222,0.117390539658525,0.117390539658525,0.117390539658525,0.123021198896402
0,0,0.0206628184884113,0.0890835668656846,0.118727855269248,0.118727855269248,0.118727855269248,0.12447041390453
0,0,0.020871770480773,0.0899750405865426,0.120075210139449,0.120075210139449,0.120075210139449,0.125931296765538
0,0,0.0210818617941947,0.0908710883195651,0.121432630141885,0.121432630141885,0.121432630141885,0.127403885277258
0,0,0.0212930907522995,0.0917716952542042,0.122800140639952,0.122800140639952,0.122800140639952,0.128888216591468
0,0,0.0215054556207797,0.0926768462179254,0.124177766477817,0.124177766477817,0.124177766477817,0.130384327198744
0,0,0.0217189546073549,0.0935865256753667,0.125565531970511,0.125565531970511,0.125565531970511,0.131892252913206
0,0,0.0219335858617334,0.0945007177275269,0.12696346089397,0.12696346089397,0.12696346089397,0.133412028857185
0,0,0.0221493474755764,0.0954194061109824,0.128371576475037,0.128371576475037,0.128371576475037,0.134943689445794
0,0,0.0223662374824653,0.0963425741971359,0.129789901381416,0.129789901381416,0.129789901381416,0.136487268371429
0,0,0.0225842538578726,0.0972702049914944,0.131218457711595,0.131218457711595,0.131218457711595,0.138042798588178
0,0,0.0228033945191356,0.0982022811329794,0.132657266984723,0.132657266984723,0.132657266984723,0.139610312296164
0,0,0.0230236573254337,0.0991387848932687,0.134106350130456,0.134106350130456,0.134106350130456,0.141189840925812
0,0,0.0232450400777685,0.100079698176171,0.13556572747877,0.13556572747877,0.13556572747877,0.142781415122045
0,0,0.023467540518948,0.101025002517034,0.137035418749742,0.137035418749742,0.137035418749742,0.144385064728422
0,0,0.0236911563335735,0.101974679082185,0.138515443043304,0.138515443043304,0.138515443043304,0.146000818771211
0,0,0.02391588514803,0.102928708668406,0.14000581882897,0.14000581882897,0.14000581882897,0.147628705443407
0,0,0.0241417245304806,0.103887071702446,0.141506563935542,0.141506563935542,0.141506563935542,0.149268752088694
0,0,0.0243686719908635,0.104849748240565,0.143017695540791,0.143017695540791,0.143017695540791,0.150920985185363
0,0,0.0245967249808935,0.10581671796812,0.144539230161121,0.144539230161121,0.144539230161121,0.152585430330186
0,0,0.024825880894066,0.106787960199177,0.146071183641221,0.146071183641221,0.146071183641221,0.154262112222245
0,0,0.0250561370656656,0.107763453876173,0.147613571143699,0.147613571143699,0.147613571143699,0.155951054646725
0,0,0.0252874907727775,0.108743177569607,0.149166407138708,0.149166407138708,0.149166407138708,0.157652280458689
0,0,0.0255199392343031,0.109727109477772,0.150729705393561,0.150729705393561,0.150729705393561,0.159365811566806
0,0,0.0257534796109793,0.110715227426527,0.152303478962345,0.152303478962345,0.152303478962345,0.161091668917072
0,0,0.0259881090054008,0.111707508869107,0.153887740175531,0.153887740175531,0.153887740175531,0.162829872476508
0,0,0.0262238244620473,0.112703930885972,0.155482500629582,0.155482500629582,0.155482500629582,0.164580441216848
0,0,0.0264606229673134,0.113704470184702,0.157087771176568,0.157087771176568,0.157087771176568,0.166343393098213
0,0,0.0266985014495434,0.114709103099924,0.158703561913784,0.158703561913784,0.158703561913784,0.168118745052791
0,0,0.0269374567790689,0.115717805593291,0.160329882173379,0.160329882173379,0.160329882173379,0.169906512968514
0,0,0.0271774857682512,0.116730553253495,0.161966740511997,0.161966740511997,0.161966740511997,0.17170671167274
0,0,0.027418585171527,0.11774732129633,0.163614144700429,0.163614144700429,0.163614144700429,0.173519354915952
0,0,0.0276607516854585,0.118768084564789,0.165272101713291,0.165272101713291,0.165272101713291,0.175344455355476
0,0,0.0279039819487875,0.119792817529215,0.166940617718714,0.166940617718714,0.166940617718714,0.177182024539213
0,0,0.0281482725424928,0.12082149428749,0.168619698068062,0.168619698068062,0.168619698068062,0.179032072889409
0,0,0.0283936199898532,0.121854088565272,0.170309347285682,0.170309347285682,0.170309347285682,0.180894609686456
0,0,0.0286400207565126,0.122890573716276,0.172009569058674,0.172009569058674,0.172009569058674,0.182769643052727
0,0,0.0288874712505513,0.123930922722599,0.173720366226705,0.173720366226705,0.173720366226705,0.184657179936461
0,0,0.0291359678225597,0.124975108195099,0.17544174077185,0.17544174077185,0.17544174077185,0.186557226095698
0,0,0.0293855067657175,0.126023102373812,0.177173693808483,0.177173693808483,0.177173693808483,0.188469786082272
0,0,0.0296360843158764,0.12707487712842,0.178916225573203,0.178916225573203,0.178916225573203,0.190394863225858
0,0,0.0298876966516474,0.128130403958771,0.180669335414812,0.180669335414812,0.180669335414812,0.192332459618093
0,0,0.0301403398944919,0.129189653995443,0.182433021784336,0.182433021784336,0.182433021784336,0.194282576096774
0,0,0.0303940101088182,0.130252598000354,0.184207282225109,0.184207282225109,0.184207282225109,0.196245212230127
0,0,0.0306487033020809,0.131319206367431,0.185992113362908,0.185992113362908,0.185992113362908,0.198220366301166
0,0,0.0309044154248861,0.132389449123322,0.187787510896143,0.187787510896143,0.187787510896143,0.200208035292145
0,0,0.0311611423710999,0.133463295928155,0.189593469586122,0.189593469586122,0.189593469586122,0.202208214869106
0,0,0.031418879977962,0.134540716076361,0.191409983247375,0.191409983247375,0.191409983247375,0.20422089936653
0,0,0.0316776240262035,0.135621678497531,0.193237044738047,0.193237044738047,0.193237044738047,0.206246081772101
0,0,0.0319373702401693,0.136706151757342,0.195074645950371,0.195074645950371,0.195074645950371,0.20828375371158
0,0,0.0321981142879452,0.13779410405852,0.196922777801217,0.196922777801217,0.196922777801217,0.210333905433815
0,0,0.0324598517814889,0.138885503241865,0.198781430222714,0.198781430222714,0.198781430222714,0.212396525795864
0,0,0.0327225782767663,0.139980316787327,0.200650592152968,0.200650592152968,0.200650592152968,0.214471602248262
0,0,0.0329862892738923,0.141078511815132,0.20253025152686,0.20253025152686,0.20253025152686,0.216559120820433
0,0,0.0332509802172756,0.142180055086967,0.204420395266941,0.204420395266941,0.204420395266941,0.218659066106243
0,0,0.033516646495769,0.143284913007215,0.206321009274415,0.206321009274415,0.206321009274415,0.220771421249713
0,0,0.0337832834428237,0.144393051624245,0.208232078420227,0.208232078420227,0.208232078420227,0.222896167930887
0,0,0.0340508863366488,0.145504436631757,0.210153586536255,0.210153586536255,0.210153586536255,0.225033286351882
0,0,0.0343194504003752,0.146619033370188,0.212085516406598,0.212085516406598,0.212085516406598,0.227182755223094
0,0,0.0345889708022242,0.14773680682816,0.214027849758987,0.214027849758987,0.214027849758987,0.229344551749598
0,0,0.0348594426556814,0.148857721643999,0.215980567256296,0.215980567256296,0.215980567256296,0.231518651617734
0,0,0.0351308610196744,0.149981742107298,0.217943648488183,0.217943648488183,0.217943648488183,0.233705028981884
0,0,0.0354032208987566,0.151108832160548,0.21991707196284,0.21991707196284,0.21991707196284,0.235903656451452
0,0,0.0356765172432944,0.152238955400811,0.221900815098877,0.221900815098877,0.221900815098877,0.238114505078053
0,0,0.0359507449496605,0.153372075081464,0.223894854217326,0.223894854217326,0.223894854217326,0.240337544342915
0,0,0.0362258988604313,0.154508154113995,0.225899164533782,0.225899164533782,0.225899164533782,0.242572742144503
0,0,0.0365019737645894,0.155647155069852,0.227913720150678,0.227913720150678,0.227913720150678,0.244820064786368
0,0,0.036778964397731,0.156789040182356,0.229938494049697,0.229938494049697,0.229938494049697,0.24707947696524
0,0,0.0370568654422782,0.157933771348669,0.231973458084331,0.231973458084331,0.231973458084331,0.249350941759351
0,0,0.0373356715276963,0.159081310131824,0.23401858297258,0.23401858297258,0.23401858297258,0.251634420617011
0,0,0.0376153772307159,0.160231617762806,0.23607383828981,0.23607383828981,0.23607383828981,0.25392987334544
0,0,0.03789597707556,0.161384655142696,0.238139192461754,0.238139192461754,0.238139192461754,0.256237258099862
0,0,0.0381774655341762,0.162540382844877,0.24021461275768,0.24021461275768,0.24021461275768,0.258556531372864
0,0,0.0384598370264735,0.163698761117293,0.242300065283711,0.242300065283711,0.242300065283711,0.26088764798403
0,0,0.0387430859205647,0.164859749884771,0.244395514976322,0.244395514976322,0.244395514976322,0.263230561069863
0,0,0.0390272065330133,0.166023308751397,0.246500925595989,0.246500925595989,0.246500925595989,0.265585222073983
0,0,0.0393121931290854,0.167189397002959,0.248616259721024,0.248616259721024,0.248616259721024,0.267951580737632
0,0,0.039598039923007,0.168357973609444,0.250741478741579,0.250741478741579,0.250741478741579,0.270329585090475
0,0,0.0398847410782262,0.169528997227594,0.252876542853828,0.252876542853828,0.252876542853828,0.272719181441704
0,0,0.0401722907076798,0.170702426203527,0.255021411054335,0.255021411054335,0.255021411054335,0.275120314371467
0,0,0.0404606828740662,0.171878218575409,0.257176041134607,0.257176041134607,0.257176041134607,0.277532926722607
0,0,0.0407499115901221,0.173056332076194,0.259340389675833,0.259340389675833,0.259340389675833,0.279956959592735
0,0,0.0410399708189049,0.17423672413642,0.261514412043822,0.261514412043822,0.261514412043822,0.282392352326634
0,0,0.0413308544740802,0.175419351887063,0.263698062384134,0.263698062384134,0.263698062384134,0.284839042509001
0,0,0.0416225564202138,0.176604172162454,0.26589129361741,0.26589129361741,0.26589129361741,0.287296965957541
0,0,0.0419150704730695,0.177791141503252,0.268094057434908,0.268094057434908,0.268094057434908,0.289766056716403
0,0,0.0422083903999116,0.178980216159481,0.270306304294246,0.270306304294246,0.270306304294246,0.292246247049984
0,0,0.042502509919812,0.180171352093624,0.27252798341535,0.27252798341535,0.27252798341535,0.294737467437096
0,0,0.0427974227039633,0.181364504983776,0.274759042776624,0.274759042776624,0.274759042776624,0.297239646565492
0,0,0.0430931223759963,0.182559630226855,0.276999429111326,0.276999429111326,0.276999429111326,0.299752711326787
0,0,0.0433896025123026,0.18375668294188,0.279249087904175,0.279249087904175,0.279249087904175,0.302276586811745
0,0,0.0436868566423623,0.184955617973295,0.281507963388171,0.281507963388171,0.281507963388171,0.30481119630596
0,0,0.0439848782490772,0.186156389894365,0.28377599854165,0.28377599854165,0.28377599854165,0.307356461285932
0,0,0.0442836607691082,0.187358953010626,0.286053135085562,0.286053135085562,0.286053135085562,0.309912301415541
0,0,0.0445831975932185,0.188563261363386,0.288339313480984,0.288339313480984,0.288339313480984,0.31247863454292
0,0,0.0448834820666212,0.189769268733302,0.290634472926868,0.290634472926868,0.290634472926868,0.315055376697747
0,0,0.0451845074893325,0.190976928643995,0.29293855135803,0.29293855135803,0.29293855135803,0.317642442088948
0,0,0.0454862671165293,0.192186194365738,0.295251485443374,0.295251485443374,0.295251485443374,0.320239743102814
0,0,0.0457887541589124,0.193397018919198,0.29757321058437,0.29757321058437,0.29757321058437,0.322847190301558
0,0,0.0460919617830742,0.19460935507923,0.299903660913765,0.299903660913765,0.299903660913765,0.325464692422287
0,0,0.0463958831118716,0.195823155378736,0.302242769294564,0.302242769294564,0.302242769294564,0.328092156376419
0,0,0.0467005112248041,0.197038372112577,0.304590467319241,0.304590467319241,0.304590467319241,0.330729487249535
0,0,0.0470058391583959,0.198254957341542,0.306946685309222,0.306946685309222,0.306946685309222,0.333376588301681
0,0,0.0473118599065843,0.199472862896371,0.309311352314621,0.309311352314621,0.309311352314621,0.336033360968113
0,0,0.0476185664211117,0.200692040381844,0.311684396114234,0.311684396114234,0.311684396114234,0.338699704860499
0,0,0.0479259516119237,0.20191244118091,0.314065743215794,0.314065743215794,0.314065743215794,0.341375517768575
0,0,0.0482340083475708,0.203134016458885,0.316455318856503,0.316455318856503,0.316455318856503,0.34406069566227
0,0,0.0485427294556159,0.204356717167698,0.318853047003818,0.318853047003818,0.318853047003818,0.34675513269429
0,0,0.0488521077230466,0.205580494050194,0.321258850356512,0.321258850356512,0.321258850356512,0.349458721203173
0,0,0.0491621358966917,0.206805297644487,0.323672650346015,0.323672650346015,0.323672650346015,0.352171351716816
0,0,0.0494728066836428,0.208031078288374,0.326094367138014,0.326094367138014,0.326094367138014,0.354892912956487
0,0,0.0497841127516808,0.209257786123793,0.328523919634344,0.328523919634344,0.328523919634344,0.357623291841301
0,0,0.0500960467297073,0.210485371101343,0.330961225475147,0.330961225475147,0.330961225475147,0.360362373493198
0,0,0.0504086012081799,0.211713782984849,0.333406201041323,0.333406201041323,0.333406201041323,0.363110041242392
0,0,0.0507217687395533,0.21294297135598,0.335858761457248,0.335858761457248,0.335858761457248,0.365866176633316
0,0,0.0510355418387238,0.214172885618922,0.33831882059379,0.33831882059379,0.33831882059379,0.368630659431059
0,0,0.0513499129834798,0.215403475005095,0.340786291071604,0.340786291071604,0.340786291071604,0.371403367628297
0,0,0.0516648746149558,0.216634688577928,0.343261084264717,0.343261084264717,0.343261084264717,0.374184177452719
0,0,0.0519804191380915,0.217866475237673,0.345743110304397,0.345743110304397,0.345743110304397,0.376972963374954
0,0,0.0522965389220951,0.219098783726281,0.348232278083322,0.348232278083322,0.348232278083322,0.379769598116995
0,0,0.0526132263009116,0.22033156263231,0.350728495260031,0.350728495260031,0.350728495260031,0.382573952661137
0,0,0.0529304735736949,0.221564760395896,0.353231668263676,0.353231668263676,0.353231668263676,0.385385896259401
0,0,0.053248273005285,0.222798325313761,0.355741702299061,0.355741702299061,0.355741702299061,0.388205296443485
0,0,0.0535666168266891,0.224032205544269,0.358258501351985,0.358258501351985,0.358258501351985,0.391032019035204
0,0,0.0538854972355672,0.225266349112529,0.360781968194874,0.360781968194874,0.360781968194874,0.393865928157452
0,0,0.0542049063967221,0.226500703915545,0.363312004392716,0.363312004392716,0.363312004392716,0.396706886245665
0,0,0.0545248364425936,0.227735217727402,0.365848510309288,0.365848510309288,0.365848510309288,0.399554754059796
0,0,0.054845279473757,0.2289698382045,0.368391385113692,0.368391385113692,0.368391385113692,0.402409390696804
0,0,0.0551662275594255,0.230204512890838,0.370940526787181,0.370940526787181,0.370940526787181,0.405270653603652
0,0,0.0554876727379572,0.231439189223322,0.373495832130292,0.373495832130292,0.373495832130292,0.40813839859081
0,0,0.0558096070173658,0.232673814537132,0.376057196770276,0.376057196770276,0.376057196770276,0.41101247984628
0,0,0.0561320223758358,0.233908336071117,0.378624515168831,0.378624515168831,0.378624515168831,0.413892749950124
0,0,0.0564549107622413,0.235142700973233,0.381197680630136,0.381197680630136,0.381197680630136,0.416779059889502
0,0,0.0567782640966686,0.236376856306023,0.38377658530919,0.38377658530919,0.38377658530919,0.419671259074224
0,0,0.0571020742709437,0.237610749052127,0.386361120220447,0.386361120220447,0.386361120220447,0.422569195352809
0,0,0.0574263331491622,0.238844326119837,0.388951175246757,0.388951175246757,0.388951175246757,0.425472715029048
0,0,0.0577510325682245,0.24007753434868,0.391546639148607,0.391546639148607,0.391546639148607,0.428381662879075
0,0,0.0580761643383737,0.24131032051504,0.394147399573667,0.394147399573667,0.394147399573667,0.431295882168947
0,0,0.0584017202437375,0.242542631337816,0.396753343066631,0.396753343066631,0.396753343066631,0.43421521467272
0,0,0.0587276920428744,0.243774413484105,0.399364355079366,0.399364355079366,0.399364355079366,0.437139500691028
0,0,0.0590540714693221,0.245005613574929,0.401980319981353,0.401980319981353,0.401980319981353,0.440068579070165
0,0,0.059380850232151,0.24623617819098,0.404601121070439,0.404601121070439,0.404601121070439,0.443002287221656
0,0,0.0597080200165201,0.247466053878405,0.407226640583874,0.407226640583874,0.407226640583874,0.445940461142327
0,0,0.0600355724842371,0.248695187154616,0.409856759709661,0.409856759709661,0.409856759709661,0.448882935434864
0,0,0.0603634992743209,0.249923524514128,0.412491358598191,0.412491358598191,0.412491358598191,0.451829543328861
0,0,0.0606917920035688,0.251151012434424,0.415130316374177,0.415130316374177,0.415130316374177,0.454780116702345
0,0,0.0610204422671255,0.252377597381848,0.417773511148894,0.417773511148894,0.417773511148894,0.457734486103797
0,0,0.0613494416390563,0.253603225817521,0.420420820032693,0.420420820032693,0.420420820032693,0.460692480774634
0,0,0.061678781672923,0.254827844203281,0.423072119147824,0.423072119147824,0.423072119147824,0.463653928672174
0,0,0.0620084539023632,0.256051399007647,0.425727283641545,0.425727283641545,0.425727283641545,0.466618656493071
0,0,0.0623384498416722,0.257273836711806,0.428386187699515,0.428386187699515,0.428386187699515,0.469586489697204
0,0,0.0626687609863882,0.258495103815614,0.431048704559484,0.431048704559484,0.431048704559484,0.47255725253204
0,0,0.0629993788138798,0.259715146843627,0.433714706525258,0.433714706525258,0.433714706525258,0.475530768057443
0,0,0.0633302947839375,0.260933912351141,0.43638406498096,0.43638406498096,0.43638406498096,0.478506858170936
0,0,0.0636615003393664,0.262151346930254,0.439056650405563,0.439056650405563,0.439056650405563,0.481485343633412
0,0,0.0639929869065829,0.263367397215945,0.441732332387708,0.441732332387708,0.441732332387708,0.484466044095274
0,0,0.0643247458962133,0.264582009892165,0.444410979640798,0.444410979640798,0.444410979640798,0.487448778123024
0,0,0.0646567687036949,0.265795131697943,0.447092460018367,0.447092460018367,0.447092460018367,0.490433363226265
0,0,0.0649890467098801,0.267006709433508,0.449776640529723,0.449776640529723,0.449776640529723,0.493419615885138
0,0,0.0653215712816427,0.268216689966414,0.452463387355859,0.452463387355859,0.452463387355859,0.496407351578166
0,0,0.0656543337724857,0.269425020237687,0.455152565865638,0.455152565865638,0.455152565865638,0.49939638481051
0,0,0.0659873255231529,0.270631647267972,0.457844040632232,0.457844040632232,0.457844040632232,0.502386529142631
0,0,0.0663205378622413,0.271836518163689,0.460537675449832,0.460537675449832,0.460537675449832,0.505377597219338
0,0,0.0666539621068165,0.273039580123204,0.463233333350615,0.463233333350615,0.463233333350615,0.508369400799239
0,0,0.0669875895630294,0.274240780442994,0.465930876621965,0.465930876621965,0.465930876621965,0.511361750784561
0,0,0.0673214115267357,0.275440066523821,0.468630166823947,0.468630166823947,0.468630166823947,0.514354457251347
0,0,0.0676554192841162,0.276637385876917,0.471331064807032,0.471331064807032,0.471331064807032,0.517347329480025
0,0,0.0679896041123003,0.277832686130155,0.474033430730071,0.474033430730071,0.474033430730071,0.520340175986323
0,0,0.0683239572799897,0.279025915034234,0.476737124078499,0.476737124078499,0.476737124078499,0.52333280455255
0,0,0.068658470048085,0.280217020468856,0.479442003682798,0.479442003682798,0.479442003682798,0.526325022259206
0,0,0.0689931336703132,0.281405950448909,0.482147927737177,0.482147927737177,0.482147927737177,0.529316635516927
0,0,0.0693279393938566,0.282592653130634,0.484854753818491,0.484854753818491,0.484854753818491,0.532307450098764
0,0,0.0696628784599838,0.283777076817798,0.487562338905392,0.487562338905392,0.487562338905392,0.535297271172767
0,0,0.0699979421046812,0.284959169967862,0.490270539397697,0.490270539397697,0.490270539397697,0.538285903334884
0,0,0.0703331215592866,0.286138881198134,0.492979211135975,0.492979211135975,0.492979211135975,0.541273150642152
0,0,0.0706684080511228,0.287316159291919,0.495688209421357,0.495688209421357,0.495688209421357,0.544258816646181
0,0,0.0710037928041336,0.288490953204659,0.498397389035547,0.498397389035547,0.498397389035547,0.547242704426914
0,0,0.0713392670395198,0.289663212070062,0.501106604261052,0.501106604261052,0.501106604261052,0.55022461662666
0,0,0.0716748219763768,0.290832885206219,0.503815708901598,0.503815708901598,0.503815708901598,0.553204355484384
0,0,0.0720104488323322,0.291999922121707,0.506524556302762,0.506524556302762,0.506524556302762,0.556181722870248
0,0,0.0723461388241855,0.293164272521677,0.509232999372782,0.509232999372782,0.509232999372782,0.55915652032039
0,0,0.0726818831685468,0.294325886313928,0.511940890603565,0.511940890603565,0.511940890603565,0.562128549071937
0,0,0.0730176730824774,0.295484713614962,0.514648082091872,0.514648082091872,0.514648082091872,0.56509761009823
0,0,0.0733534997841302,0.296640704756021,0.517354425560689,0.517354425560689,0.517354425560689,0.568063504144266
0,0,0.0736893544933908,0.297793810289105,0.520059772380763,0.520059772380763,0.520059772380763,0.571026031762335
0,0,0.074025228432519,0.298943980992966,0.522763973592313,0.522763973592313,0.522763973592313,0.573984993347838
0,0,0.0743611128267898,0.300091167879084,0.525466879926903,0.525466879926903,0.525466879926903,0.576940189175292
0,0,0.0746969989051358,0.301235322197616,0.528168341829473,0.528168341829473,0.528168341829473,0.579891419434494
0,0,0.0750328779007885,0.302376395443322,0.53086820948052,0.53086820948052,0.53086820948052,0.582838484266841
0,0,0.0753687410519204,0.303514339361465,0.533566332818433,0.533566332818433,0.533566332818433,0.585781183801797
0,0,0.0757045796022863,0.304649105953678,0.536262561561965,0.536262561561965,0.536262561561965,0.588719318193481
0,0,0.0760403848018648,0.305780647483811,0.538956745232842,0.538956745232842,0.538956745232842,0.591652687657393
0,0,0.0763761479074997,0.306908916483745,0.541648733178506,0.541648733178506,0.541648733178506,0.594581092507232
0,0,0.0767118601835404,0.308033865759168,0.544338374594981,0.544338374594981,0.544338374594981,0.597504333191822
0,0,0.0770475129024824,0.309155448395328,0.54702551854986,0.54702551854986,0.54702551854986,0.600422210332122
0,0,0.077383097345607,0.310273617762748,0.549710014005403,0.549710014005403,0.549710014005403,0.603334524758308
0,0,0.0777186048036203,0.311388327522902,0.552391709841748,0.552391709841748,0.552391709841748,0.606241077546922
0,0,0.0780540265772916,0.312499531633865,0.555070454880221,0.555070454880221,0.555070454880221,0.609141670058065
0,0,0.0783893539780911,0.313607184355915,0.557746097906741,0.557746097906741,0.557746097906741,0.612036103972637
0,0,0.0787245783288261,0.3147112402571,0.560418487695322,0.560418487695322,0.560418487695322,0.614924181329598
0,0,0.0790596909642769,0.315811654218769,0.563087473031646,0.563087473031646,0.563087473031646,0.617805704563245
0,0,0.0793946832318315,0.316908381441055,0.565752902736729,0.565752902736729,0.565752902736729,0.620680476540496
0,0,0.0797295464921183,0.318001377448319,0.568414625690651,0.568414625690651,0.568414625690651,0.623548300598159
0,0,0.0800642721196389,0.319090598094553,0.571072490856351,0.571072490856351,0.571072490856351,0.626408980580184
0,0,0.0803988515033982,0.320175999568733,0.573726347303485,0.573726347303485,0.573726347303485,0.629262320874882
0,0,0.0807332760475343,0.321257538400127,0.576376044232335,0.576376044232335,0.576376044232335,0.632108126452093
0,0,0.0810675371719453,0.322335171463562,0.579021430997764,0.579021430997764,0.579021430997764,0.634946202900306
0,0,0.0814016263129163,0.323408855984634,0.581662357133216,0.581662357133216,0.581662357133216,0.637776356463701
0,0,0.0817355349237433,0.324478549544873,0.584298672374745,0.584298672374745,0.584298672374745,0.640598394079115
0,0,0.0820692544753557,0.325544210086858,0.586930226685072,0.586930226685072,0.586930226685072,0.643412123412908
0,0,0.0824027764569376,0.326605795919278,0.589556870277669,0.589556870277669,0.589556870277669,0.646217352897733
0,0,0.0827360923765453,0.327663265721944,0.592178453640851,0.592178453640851,0.592178453640851,0.649013891769174
0,0,0.0830691937617253,0.328716578550739,0.59479482756188,0.59479482756188,0.59479482756188,0.651801550102271
0,0,0.0834020721601278,0.329765693842522,0.597405843151068,0.597405843151068,0.597405843151068,0.654580138847886
0,0,0.0837347191401191,0.330810571419973,0.60001135186588,0.60001135186588,0.60001135186588,0.65734946986893
0,0,0.0840671262913919,0.331851171496376,0.602611205535017,0.602611205535017,0.602611205535017,0.660109355976412
0,0,0.0843992852255723,0.33288745468035,0.605205256382495,0.605205256382495,0.605205256382495,0.662859610965315
0,0,0.0847311875768249,0.333919381980519,0.607793357051683,0.607793357051683,0.607793357051683,0.665600049650289
0,0,0.0850628250024551,0.334946914810117,0.610375360629323,0.610375360629323,0.610375360629323,0.668330487901128
0,0,0.0853941891835091,0.335970014991541,0.612951120669505,0.612951120669505,0.612951120669505,0.671050742678048
0,0,0.0857252718253702,0.33698864476083,0.615520491217601,0.615520491217601,0.615520491217601,0.673760632066733
0,0,0.0860560646583535,0.338002766772092,0.618083326834149,0.618083326834149,0.618083326834149,0.676459975313144
0,0,0.0863865594382965,0.339012344101859,0.620639482618675,0.620639482618675,0.620639482618675,0.679148592858085
0,0,0.0867167479471476,0.340017340253379,0.623188814233453,0.623188814233453,0.623188814233453,0.681826306371507
0,0,0.0870466219935508,0.34101771916084,0.625731177927202,0.625731177927202,0.625731177927202,0.684492938786539
0,0,0.0873761734134276,0.342013445193536,0.62826643055869,0.62826643055869,0.62826643055869,0.687148314333246
0,0,0.0877053940705556,0.343004483159948,0.630794429620271,0.630794429620271,0.630794429620271,0.689792258572082
0,0,0.0880342758571436,0.343990798311772,0.633315033261318,0.633315033261318,0.633315033261318,0.692424598427052
